sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-14 19:00:33.863954+00:00,3.3754139,9.7557611,26.5676575,19.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.24,0,9.7557611
2,2022-01-14 19:00:37.236484+00:00,3.3730502,9.7694387,26.5894928,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7694387
3,2022-01-14 19:00:40.610794+00:00,3.3741825,9.7628841,26.5348415,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7628841
4,2022-01-14 19:00:43.983194+00:00,3.3722839,9.7738791,26.5372448,19.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.24,0,9.7738791
5,2022-01-14 19:00:47.356976+00:00,3.3736298,9.7660828,26.4133968,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7660828
6,2022-01-14 19:00:50.730739+00:00,3.3737383,9.7654552,26.2934036,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7654552
7,2022-01-14 19:00:54.104620+00:00,3.3736339,9.7660599,26.2570114,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7660599
8,2022-01-14 19:00:57.478266+00:00,3.3735232,9.7666998,26.2490253,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7666998
9,2022-01-14 19:01:00.851875+00:00,3.3734756,9.7669754,26.2956257,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7669754
10,2022-01-14 19:01:04.227274+00:00,3.3751364,9.7573662,26.3691235,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7573662
11,2022-01-14 19:01:07.600244+00:00,3.3729868,9.7698069,26.3319168,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7698069
12,2022-01-14 19:01:10.974706+00:00,3.3742151,9.7626953,26.3430443,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7626953
13,2022-01-14 19:01:14.346653+00:00,3.3718171,9.7765856,26.2090302,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7765856
14,2022-01-14 19:01:17.720878+00:00,3.3741791,9.7629032,26.1534977,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7629032
15,2022-01-14 19:01:21.094572+00:00,3.3736033,9.7662363,26.0526848,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7662363
16,2022-01-14 19:01:24.468295+00:00,3.3734140,9.7673330,26.0352612,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7673330
17,2022-01-14 19:01:27.841702+00:00,3.3734190,9.7673035,26.0642605,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7673035
18,2022-01-14 19:01:31.216844+00:00,3.3750947,9.7576075,26.0956268,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7576075
19,2022-01-14 19:01:34.590516+00:00,3.3733730,9.7675705,26.1601200,19.23,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.23,0,9.7675705
20,2022-01-14 19:01:37.964158+00:00,3.3737078,9.7656317,26.0927982,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7656317
21,2022-01-14 19:01:41.337962+00:00,3.3735476,9.7665596,26.1046829,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7665596
22,2022-01-14 19:01:44.710400+00:00,3.3723419,9.7735443,25.9830208,19.23,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.23,0,9.7735443
23,2022-01-14 19:01:48.084269+00:00,3.3737903,9.7651539,25.9192371,19.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.24,0,9.7651539
24,2022-01-14 19:01:51.458162+00:00,3.3737576,9.7653427,25.8289719,19.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.24,0,9.7653427
25,2022-01-14 19:01:54.831943+00:00,3.3736694,9.7658539,25.7943897,19.23,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.23,0,9.7658539
26,2022-01-14 19:01:58.204804+00:00,3.3729081,9.7702627,25.8421154,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7702627
27,2022-01-14 19:02:01.580556+00:00,3.3754883,9.7553320,25.9170990,19.25,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.25,0,9.7553320
28,2022-01-14 19:02:04.953569+00:00,3.3729887,9.7697954,25.9179993,19.25,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.25,0,9.7697954
29,2022-01-14 19:02:08.327659+00:00,3.3742008,9.7627783,25.8832874,19.25,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.25,0,9.7627783
30,2022-01-14 19:02:11.699858+00:00,3.3718410,9.7764473,25.8383598,19.26,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.26,0,9.7764473
31,2022-01-14 19:02:15.074015+00:00,3.3740427,9.7636919,25.7431946,19.28,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.28,0,9.7636919
32,2022-01-14 19:02:18.447673+00:00,3.3735723,9.7664156,25.6333828,19.28,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.28,0,9.7664156
33,2022-01-14 19:02:21.821301+00:00,3.3735461,9.7665672,25.5988388,19.27,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.27,0,9.7665672
34,2022-01-14 19:02:25.194766+00:00,3.3733795,9.7675323,25.6098156,19.28,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.28,0,9.7675323
35,2022-01-14 19:02:28.568932+00:00,3.3740768,9.7634954,25.6385555,19.28,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.28,0,9.7634954
