sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 05:12:34.988026+00:00,3.3733788,9.7675362,26.5192623,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7675362
2,2022-01-15 05:12:38.361208+00:00,3.3739176,9.7644176,26.5217133,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7644176
3,2022-01-15 05:12:41.735082+00:00,3.3738708,9.7646875,26.5042458,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7646875
4,2022-01-15 05:12:45.108169+00:00,3.3731019,9.7691402,26.4717731,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7691402
5,2022-01-15 05:12:48.481540+00:00,3.3732712,9.7681589,26.4431953,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7681589
6,2022-01-15 05:12:51.855367+00:00,3.3737488,9.7653942,26.4052658,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7653942
7,2022-01-15 05:12:55.228958+00:00,3.3735175,9.7667332,26.3517628,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7667332
8,2022-01-15 05:12:58.602606+00:00,3.3736315,9.7660732,26.3229809,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7660732
9,2022-01-15 05:13:01.976038+00:00,3.3733611,9.7676382,26.3204517,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7676382
10,2022-01-15 05:13:05.349791+00:00,3.3735273,9.7666769,26.3150234,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7666769
11,2022-01-15 05:13:08.723869+00:00,3.3740368,9.7637262,26.3082771,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7637262
12,2022-01-15 05:13:12.097454+00:00,3.3735266,9.7666807,26.2834988,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7666807
13,2022-01-15 05:13:15.470578+00:00,3.3730688,9.7693319,26.2532730,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7693319
14,2022-01-15 05:13:18.844143+00:00,3.3735235,9.7666979,26.2202358,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7666979
15,2022-01-15 05:13:22.217700+00:00,3.3736959,9.7657003,26.1852188,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7657003
16,2022-01-15 05:13:25.591402+00:00,3.3734593,9.7670698,26.1341782,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7670698
17,2022-01-15 05:13:28.965020+00:00,3.3735304,9.7666588,26.1132431,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7666588
18,2022-01-15 05:13:32.338427+00:00,3.3733706,9.7675838,26.1124439,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7675838
19,2022-01-15 05:13:35.712081+00:00,3.3736610,9.7659016,26.1077194,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7659016
20,2022-01-15 05:13:39.085863+00:00,3.3740063,9.7639046,26.0969028,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7639046
21,2022-01-15 05:13:42.459372+00:00,3.3732028,9.7685556,26.0651245,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7685556
22,2022-01-15 05:13:45.832676+00:00,3.3732040,9.7685490,26.0385532,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7685490
23,2022-01-15 05:13:49.206296+00:00,3.3737035,9.7656565,25.9977016,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7656565
24,2022-01-15 05:13:52.580161+00:00,3.3735356,9.7666273,25.9520817,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7666273
25,2022-01-15 05:13:55.953573+00:00,3.3735065,9.7667971,25.9113865,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7667971
26,2022-01-15 05:13:59.326946+00:00,3.3734365,9.7672024,25.9043064,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7672024
27,2022-01-15 05:14:02.700664+00:00,3.3734252,9.7672672,25.9025764,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7672672
28,2022-01-15 05:14:06.074702+00:00,3.3739328,9.7643290,25.9008236,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7643290
29,2022-01-15 05:14:09.448233+00:00,3.3736501,9.7659655,25.8772087,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7659655
30,2022-01-15 05:14:12.821549+00:00,3.3731132,9.7690744,25.8495216,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7690744
31,2022-01-15 05:14:16.195001+00:00,3.3733130,9.7679186,25.8123817,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7679186
32,2022-01-15 05:14:19.568555+00:00,3.3736947,9.7657070,25.7850342,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7657070
33,2022-01-15 05:14:22.942127+00:00,3.3734870,9.7669096,25.7269363,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7669096
