sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 03:12:34.988642+00:00,3.3753314,9.7562389,26.5586071,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7562389
2,2022-01-15 03:12:38.361320+00:00,3.3732557,9.7682486,26.5978069,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7682486
3,2022-01-15 03:12:41.735355+00:00,3.3738623,9.7647371,26.5649853,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7647371
4,2022-01-15 03:12:45.107570+00:00,3.3722444,9.7741098,26.5409718,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7741098
5,2022-01-15 03:12:48.480983+00:00,3.3731894,9.7686329,26.4238911,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7686329
6,2022-01-15 03:12:51.854822+00:00,3.3737254,9.7655287,26.3526459,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7655287
7,2022-01-15 03:12:55.228206+00:00,3.3736081,9.7662086,26.2624378,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7662086
8,2022-01-15 03:12:58.602130+00:00,3.3735681,9.7664404,26.2564125,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7664404
9,2022-01-15 03:13:01.975468+00:00,3.3731580,9.7688150,26.2991714,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7688150
10,2022-01-15 03:13:05.350875+00:00,3.3752546,9.7566833,26.3732929,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7566833
11,2022-01-15 03:13:08.724032+00:00,3.3731751,9.7687149,26.3677025,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7687149
12,2022-01-15 03:13:12.097982+00:00,3.3738508,9.7648029,26.3661442,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7648029
13,2022-01-15 03:13:15.469923+00:00,3.3717527,9.7769594,26.2357635,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7769594
14,2022-01-15 03:13:18.844041+00:00,3.3742018,9.7627716,26.1595936,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7627716
15,2022-01-15 03:13:22.217704+00:00,3.3733811,9.7675228,26.0794430,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7675228
16,2022-01-15 03:13:25.591064+00:00,3.3733511,9.7676973,26.0405293,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7676973
