sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 18:48:34.982268+00:00,3.3750439,9.7579012,26.5570946,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7579012
2,2022-01-15 18:48:38.355489+00:00,3.3738618,9.7647390,26.6032562,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7647390
3,2022-01-15 18:48:41.728829+00:00,3.3734689,9.7670145,26.6003895,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7670145
4,2022-01-15 18:48:45.100915+00:00,3.3722477,9.7740898,26.5316105,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7740898
5,2022-01-15 18:48:48.473932+00:00,3.3731668,9.7687645,26.4426575,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7687645
6,2022-01-15 18:48:51.847649+00:00,3.3738112,9.7650328,26.3836861,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7650328
7,2022-01-15 18:48:55.220952+00:00,3.3734722,9.7669954,26.2976189,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7669954
8,2022-01-15 18:48:58.594170+00:00,3.3735909,9.7663078,26.3220043,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7663078
9,2022-01-15 18:49:01.967512+00:00,3.3732126,9.7684994,26.3276672,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7684994
10,2022-01-15 18:49:05.342914+00:00,3.3753350,9.7562180,26.3841286,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7562180
11,2022-01-15 18:49:08.716273+00:00,3.3735373,9.7666187,26.4045200,18.71,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.71,0,9.7666187
12,2022-01-15 18:49:12.089684+00:00,3.3735323,9.7666473,26.3799324,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7666473
13,2022-01-15 18:49:15.461167+00:00,3.3716426,9.7775984,26.2570820,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7775984
14,2022-01-15 18:49:18.835103+00:00,3.3740797,9.7634792,26.2066822,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7634792
15,2022-01-15 18:49:22.208374+00:00,3.3733702,9.7675867,26.1333313,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7675867
16,2022-01-15 18:49:25.581938+00:00,3.3737142,9.7655945,26.0859814,18.71,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.71,0,9.7655945
17,2022-01-15 18:49:28.955064+00:00,3.3732185,9.7684641,26.1223583,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7684641
18,2022-01-15 18:49:32.329065+00:00,3.3741500,9.7630720,26.1384792,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7630720
19,2022-01-15 18:49:35.703372+00:00,3.3744979,9.7610588,26.1987724,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7610588
20,2022-01-15 18:49:39.076811+00:00,3.3735323,9.7666473,26.2040615,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7666473
21,2022-01-15 18:49:42.449625+00:00,3.3729725,9.7698889,26.1650944,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7698889
22,2022-01-15 18:49:45.821918+00:00,3.3723941,9.7732410,26.0484810,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7732410
23,2022-01-15 18:49:49.195391+00:00,3.3740001,9.7639389,26.0004177,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7639389
24,2022-01-15 18:49:52.568875+00:00,3.3732355,9.7683668,25.9078121,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7683668
25,2022-01-15 18:49:55.942387+00:00,3.3737442,9.7654200,25.8926010,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7654200
26,2022-01-15 18:49:59.315127+00:00,3.3729186,9.7702017,25.9155693,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7702017
27,2022-01-15 18:50:02.690405+00:00,3.3753242,9.7562799,25.9670429,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7562799
28,2022-01-15 18:50:06.063884+00:00,3.3735847,9.7663441,25.9978123,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7663441
29,2022-01-15 18:50:09.437163+00:00,3.3734486,9.7671318,25.9922237,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7671318
30,2022-01-15 18:50:12.808694+00:00,3.3719049,9.7760782,25.9070034,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7760782
31,2022-01-15 18:50:16.182364+00:00,3.3735416,9.7665939,25.8339787,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7665939
32,2022-01-15 18:50:19.555908+00:00,3.3736377,9.7660370,25.7800255,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7660370
33,2022-01-15 18:50:22.929219+00:00,3.3735294,9.7666636,25.6961632,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7666636
34,2022-01-15 18:50:26.302500+00:00,3.3733897,9.7674732,25.7376270,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7674732
35,2022-01-15 18:50:29.675827+00:00,3.3734641,9.7670422,25.7315254,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7670422
36,2022-01-15 18:50:33.050846+00:00,3.3751788,9.7571201,25.7879715,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7571201
37,2022-01-15 18:50:36.424357+00:00,3.3735380,9.7666140,25.8068295,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7666140
38,2022-01-15 18:50:39.797498+00:00,3.3733916,9.7674618,25.7739487,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7674618
39,2022-01-15 18:50:43.169159+00:00,3.3717299,9.7770920,25.6500740,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7770920
40,2022-01-15 18:50:46.543036+00:00,3.3740690,9.7635403,25.5953274,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7635403
41,2022-01-15 18:50:49.915933+00:00,3.3733072,9.7679510,25.5298061,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7679510
42,2022-01-15 18:50:53.289696+00:00,3.3737936,9.7651348,25.4983044,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7651348
43,2022-01-15 18:50:56.662705+00:00,3.3730245,9.7695885,25.5201206,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7695885
44,2022-01-15 18:51:00.037062+00:00,3.3746238,9.7603302,25.5534039,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7603302
45,2022-01-15 18:51:03.411121+00:00,3.3740945,9.7633934,25.6115513,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7633934
46,2022-01-15 18:51:06.784457+00:00,3.3734579,9.7670774,25.6021519,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7670774
47,2022-01-15 18:51:10.156676+00:00,3.3724885,9.7726936,25.5611038,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7726936
48,2022-01-15 18:51:13.529384+00:00,3.3728867,9.7703867,25.4514046,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7703867
49,2022-01-15 18:51:16.903095+00:00,3.3738327,9.7649088,25.3994675,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7649088
50,2022-01-15 18:51:20.276400+00:00,3.3732574,9.7682400,25.3087463,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7682400
51,2022-01-15 18:51:23.649858+00:00,3.3736753,9.7658195,25.3229980,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7658195
52,2022-01-15 18:51:27.022671+00:00,3.3729565,9.7699814,25.3300228,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7699814
