sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 04:24:34.986519+00:00,3.3751011,9.7575703,26.5577564,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7575703
2,2022-01-15 04:24:38.358993+00:00,3.3735914,9.7663059,26.5989685,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7663059
3,2022-01-15 04:24:41.732302+00:00,3.3737030,9.7656593,26.5880737,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7656593
4,2022-01-15 04:24:45.104346+00:00,3.3722935,9.7738247,26.5487595,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7738247
5,2022-01-15 04:24:48.476886+00:00,3.3730612,9.7693758,26.4357033,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7693758
6,2022-01-15 04:24:51.850334+00:00,3.3737733,9.7652521,26.3707085,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7652521
7,2022-01-15 04:24:55.223733+00:00,3.3735852,9.7663403,26.2714272,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7663403
8,2022-01-15 04:24:58.597002+00:00,3.3735824,9.7663584,26.2767220,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7663584
9,2022-01-15 04:25:01.969899+00:00,3.3731399,9.7689199,26.3062820,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7689199
10,2022-01-15 04:25:05.345001+00:00,3.3752775,9.7565498,26.3790932,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7565498
11,2022-01-15 04:25:08.718148+00:00,3.3733954,9.7674398,26.3929424,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7674398
12,2022-01-15 04:25:12.091516+00:00,3.3737078,9.7656317,26.3771820,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7656317
13,2022-01-15 04:25:15.463050+00:00,3.3716881,9.7773342,26.2478943,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7773342
14,2022-01-15 04:25:18.837009+00:00,3.3741150,9.7632742,26.1809711,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7632742
15,2022-01-15 04:25:22.210168+00:00,3.3733125,9.7679205,26.0938473,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7679205
16,2022-01-15 04:25:25.583304+00:00,3.3734882,9.7669029,26.0548897,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7669029
