sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 08:00:34.931431+00:00,3.3740375,9.7637234,26.4215279,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7637234
2,2022-01-15 08:00:38.305452+00:00,3.3747547,9.7595730,26.4221363,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7595730
3,2022-01-15 08:00:41.677730+00:00,3.3723369,9.7735729,26.3915901,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7735729
4,2022-01-15 08:00:45.050556+00:00,3.3730743,9.7693005,26.3344479,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7693005
5,2022-01-15 08:00:48.425720+00:00,3.3750772,9.7577076,26.4595261,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7577076
6,2022-01-15 08:00:51.799010+00:00,3.3731585,9.7688122,26.4353313,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7688122
7,2022-01-15 08:00:55.172540+00:00,3.3735423,9.7665892,26.3854332,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7665892
8,2022-01-15 08:00:58.546476+00:00,3.3739641,9.7641487,26.3899117,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7641487
9,2022-01-15 08:01:01.918789+00:00,3.3722885,9.7738543,26.2946320,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7738543
10,2022-01-15 08:01:05.293020+00:00,3.3740940,9.7633963,26.1663570,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7633963
11,2022-01-15 08:01:08.667034+00:00,3.3740301,9.7637663,26.2578430,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7637663
12,2022-01-15 08:01:12.039167+00:00,3.3723049,9.7737579,26.1012154,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7737579
13,2022-01-15 08:01:15.412470+00:00,3.3733845,9.7675028,26.1565685,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7675028
14,2022-01-15 08:01:18.787306+00:00,3.3747203,9.7597723,26.2715206,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7597723
15,2022-01-15 08:01:22.160942+00:00,3.3735805,9.7663689,26.2186470,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7663689
16,2022-01-15 08:01:25.534303+00:00,3.3734164,9.7673187,26.1996231,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7673187
17,2022-01-15 08:01:28.906445+00:00,3.3721991,9.7743721,26.2023582,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7743721
18,2022-01-15 08:01:32.280385+00:00,3.3739786,9.7640629,26.0621204,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7640629
19,2022-01-15 08:01:35.655104+00:00,3.3746953,9.7599163,25.9548550,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7599163
20,2022-01-15 08:01:39.027769+00:00,3.3728023,9.7708750,26.0317669,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7708750
21,2022-01-15 08:01:42.400716+00:00,3.3730025,9.7697153,25.9018116,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7697153
22,2022-01-15 08:01:45.775592+00:00,3.3749213,9.7586098,25.9916821,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7586098
23,2022-01-15 08:01:49.148780+00:00,3.3730552,9.7694111,26.0424385,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7694111
24,2022-01-15 08:01:52.522134+00:00,3.3735096,9.7667789,25.9928570,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7667789
25,2022-01-15 08:01:55.896275+00:00,3.3740394,9.7637119,25.9964561,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7637119
26,2022-01-15 08:01:59.268066+00:00,3.3718276,9.7765255,25.8688469,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7765255
27,2022-01-15 08:02:02.642148+00:00,3.3741169,9.7632627,25.7776203,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7632627
28,2022-01-15 08:02:06.016683+00:00,3.3745260,9.7608957,25.8249741,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7608957
29,2022-01-15 08:02:09.388765+00:00,3.3722618,9.7740078,25.7563190,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7740078
30,2022-01-15 08:02:12.761892+00:00,3.3730178,9.7696266,25.7554531,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7696266
31,2022-01-15 08:02:16.136590+00:00,3.3748183,9.7592058,25.8560581,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7592058
32,2022-01-15 08:02:19.510118+00:00,3.3736029,9.7662382,25.8342457,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7662382
33,2022-01-15 08:02:22.883630+00:00,3.3734407,9.7671776,25.7811146,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7671776
34,2022-01-15 08:02:26.257095+00:00,3.3734255,9.7672653,25.8201256,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7672653
35,2022-01-15 08:02:29.629768+00:00,3.3727589,9.7711277,25.6825924,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7711277
36,2022-01-15 08:02:33.003967+00:00,3.3742452,9.7625208,25.5658741,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7625208
37,2022-01-15 08:02:36.377546+00:00,3.3735976,9.7662697,25.6449642,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7662697
38,2022-01-15 08:02:39.749891+00:00,3.3726075,9.7720041,25.4848766,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7720041
39,2022-01-15 08:02:43.124157+00:00,3.3740649,9.7635641,25.5556335,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7635641
40,2022-01-15 08:02:46.497974+00:00,3.3739192,9.7644072,25.6553631,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7644072
41,2022-01-15 08:02:49.871520+00:00,3.3735254,9.7666883,25.6051807,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7666883
42,2022-01-15 08:02:53.244801+00:00,3.3733206,9.7678738,25.5993423,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7678738
