sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 09:48:33.947151+00:00,3.3750486,9.7578735,26.5804749,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7578735
2,2022-01-15 09:48:37.320318+00:00,3.3738298,9.7649250,26.6163464,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7649250
3,2022-01-15 09:48:40.693469+00:00,3.3732650,9.7681952,26.5880260,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7681952
4,2022-01-15 09:48:44.065337+00:00,3.3720222,9.7753973,26.4807186,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7753973
5,2022-01-15 09:48:47.438948+00:00,3.3737378,9.7654581,26.4578629,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7654581
6,2022-01-15 09:48:50.812871+00:00,3.3739948,9.7639704,26.3973770,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7639704
7,2022-01-15 09:48:54.186213+00:00,3.3734317,9.7672310,26.3803978,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7672310
8,2022-01-15 09:48:57.559195+00:00,3.3732066,9.7685337,26.3452301,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7685337
9,2022-01-15 09:49:00.932587+00:00,3.3736079,9.7662096,26.3629322,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7662096
10,2022-01-15 09:49:04.308026+00:00,3.3750973,9.7575922,26.3958836,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7575922
11,2022-01-15 09:49:07.681341+00:00,3.3735948,9.7662859,26.4083023,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7662859
12,2022-01-15 09:49:11.053690+00:00,3.3723688,9.7733879,26.3490181,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7733879
13,2022-01-15 09:49:14.426578+00:00,3.3729434,9.7700586,26.2825737,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7700586
14,2022-01-15 09:49:17.800453+00:00,3.3739209,9.7643976,26.2121811,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7643976
15,2022-01-15 09:49:21.173989+00:00,3.3736854,9.7657614,26.1950245,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7657614
16,2022-01-15 09:49:24.547049+00:00,3.3732800,9.7681084,26.1667442,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7681084
17,2022-01-15 09:49:27.920242+00:00,3.3731399,9.7689199,26.1465359,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7689199
18,2022-01-15 09:49:31.294712+00:00,3.3746121,9.7603979,26.1829224,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7603979
19,2022-01-15 09:49:34.668966+00:00,3.3743296,9.7620325,26.2076950,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7620325
20,2022-01-15 09:49:38.042242+00:00,3.3733592,9.7676497,26.2023144,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7676497
21,2022-01-15 09:49:41.414014+00:00,3.3718908,9.7761593,26.1084480,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7761593
22,2022-01-15 09:49:44.787574+00:00,3.3736117,9.7661886,26.0599136,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7661886
23,2022-01-15 09:49:48.161259+00:00,3.3739200,9.7644024,26.0131264,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7644024
24,2022-01-15 09:49:51.534884+00:00,3.3735726,9.7664146,25.9873600,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7664146
25,2022-01-15 09:49:54.907665+00:00,3.3729975,9.7697439,25.9579010,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7697439
26,2022-01-15 09:49:58.281081+00:00,3.3734386,9.7671900,25.9596844,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7671900
27,2022-01-15 09:50:01.656110+00:00,3.3751431,9.7573280,25.9809837,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7573280
28,2022-01-15 09:50:05.029825+00:00,3.3737440,9.7654219,26.0107460,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7654219
29,2022-01-15 09:50:08.402441+00:00,3.3729382,9.7700882,25.9725094,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7700882
30,2022-01-15 09:50:11.774755+00:00,3.3722310,9.7741871,25.8827515,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7741871
31,2022-01-15 09:50:15.148331+00:00,3.3737814,9.7652054,25.8430538,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7652054
32,2022-01-15 09:50:18.522308+00:00,3.3739326,9.7643299,25.7948570,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7643299
33,2022-01-15 09:50:21.895529+00:00,3.3732870,9.7680683,25.7773743,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7680683
34,2022-01-15 09:50:25.268803+00:00,3.3732071,9.7685308,25.7463264,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7685308
35,2022-01-15 09:50:28.642930+00:00,3.3738985,9.7645273,25.7660522,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7645273
36,2022-01-15 09:50:32.017843+00:00,3.3748460,9.7590456,25.8035030,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7590456
37,2022-01-15 09:50:35.391310+00:00,3.3734705,9.7670050,25.8101082,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7670050
38,2022-01-15 09:50:38.763759+00:00,3.3722038,9.7743435,25.7411766,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7743435
39,2022-01-15 09:50:42.137118+00:00,3.3731065,9.7691135,25.6738262,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7691135
