sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 22:36:34.511680+00:00,3.3752999,9.7564211,26.5497742,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7564211
2,2022-01-15 22:36:37.884328+00:00,3.3731680,9.7687578,26.5362797,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7687578
3,2022-01-15 22:36:41.257648+00:00,3.3733053,9.7679615,26.5220413,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7679615
4,2022-01-15 22:36:44.631317+00:00,3.3733764,9.7675505,26.5277443,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7675505
5,2022-01-15 22:36:48.004476+00:00,3.3729920,9.7697763,26.4037495,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7697763
6,2022-01-15 22:36:51.378144+00:00,3.3736820,9.7657814,26.2806072,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7657814
7,2022-01-15 22:36:54.752051+00:00,3.3736391,9.7660284,26.2201214,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7660284
8,2022-01-15 22:36:58.125585+00:00,3.3734391,9.7671881,26.2285728,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7671881
9,2022-01-15 22:37:01.498818+00:00,3.3732114,9.7685061,26.2714977,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7685061
10,2022-01-15 22:37:04.873647+00:00,3.3744755,9.7611885,26.3793507,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7611885
11,2022-01-15 22:37:08.247399+00:00,3.3736343,9.7660570,26.3404655,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7660570
12,2022-01-15 22:37:11.621479+00:00,3.3739653,9.7641411,26.3055878,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7641411
13,2022-01-15 22:37:14.993308+00:00,3.3717308,9.7770872,26.2538738,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7770872
14,2022-01-15 22:37:18.367224+00:00,3.3738208,9.7649765,26.1724110,18.71,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.71,0,9.7649765
15,2022-01-15 22:37:21.741335+00:00,3.3740118,9.7638721,26.0681267,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7638721
16,2022-01-15 22:37:25.114641+00:00,3.3732872,9.7680664,26.0116749,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7680664
17,2022-01-15 22:37:28.487827+00:00,3.3731353,9.7689457,26.0485935,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7689457
18,2022-01-15 22:37:31.863151+00:00,3.3752482,9.7567196,26.1134701,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7567196
19,2022-01-15 22:37:35.236386+00:00,3.3731408,9.7689142,26.1572323,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7689142
20,2022-01-15 22:37:38.609859+00:00,3.3734465,9.7671452,26.1267242,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7671452
21,2022-01-15 22:37:41.983825+00:00,3.3739452,9.7642574,26.1264973,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7642574
22,2022-01-15 22:37:45.355584+00:00,3.3717868,9.7767620,26.0094090,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7767620
23,2022-01-15 22:37:48.729622+00:00,3.3739552,9.7641983,25.9039688,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7641983
24,2022-01-15 22:37:52.103402+00:00,3.3737378,9.7654581,25.8334866,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7654581
25,2022-01-15 22:37:55.476412+00:00,3.3731098,9.7690945,25.8334408,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7690945
26,2022-01-15 22:37:58.849734+00:00,3.3731346,9.7689505,25.8644333,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7689505
27,2022-01-15 22:38:02.225078+00:00,3.3753796,9.7559605,25.9653282,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7559605
28,2022-01-15 22:38:05.598188+00:00,3.3730621,9.7693710,25.9468498,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7693710
29,2022-01-15 22:38:08.971602+00:00,3.3733799,9.7675295,25.9308949,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7675295
30,2022-01-15 22:38:12.344214+00:00,3.3726358,9.7718401,25.9211922,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7718401
31,2022-01-15 22:38:15.718108+00:00,3.3738184,9.7649908,25.7982655,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7649908
32,2022-01-15 22:38:19.091612+00:00,3.3735533,9.7665262,25.6755486,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7665262
33,2022-01-15 22:38:22.464888+00:00,3.3734624,9.7670527,25.6264095,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7670527
34,2022-01-15 22:38:25.838424+00:00,3.3733587,9.7676525,25.6138134,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7676525
35,2022-01-15 22:38:29.212350+00:00,3.3739822,9.7640429,25.6930256,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7640429
36,2022-01-15 22:38:32.586103+00:00,3.3737683,9.7652817,25.7850552,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7652817
37,2022-01-15 22:38:35.959682+00:00,3.3736944,9.7657089,25.7399769,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7657089
38,2022-01-15 22:38:39.333714+00:00,3.3739564,9.7641916,25.7004986,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7641916
39,2022-01-15 22:38:42.705311+00:00,3.3716590,9.7775030,25.6168232,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7775030
40,2022-01-15 22:38:46.079208+00:00,3.3738790,9.7646399,25.5718727,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7646399
41,2022-01-15 22:38:49.453102+00:00,3.3739111,9.7644539,25.4763107,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7644539
