sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 21:36:33.545490+00:00,3.3744202,9.7615080,26.3706589,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7615080
2,2022-01-15 21:36:36.920113+00:00,3.3752885,9.7564869,26.4888458,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7564869
3,2022-01-15 21:36:40.291933+00:00,3.3718693,9.7762842,26.4453716,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7762842
4,2022-01-15 21:36:43.664493+00:00,3.3726139,9.7719679,26.2609844,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7719679
5,2022-01-15 21:36:47.038872+00:00,3.3745315,9.7608643,26.4471073,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7608643
6,2022-01-15 21:36:50.412818+00:00,3.3738191,9.7649870,26.4100533,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7649870
7,2022-01-15 21:36:53.786386+00:00,3.3736348,9.7660532,26.2583733,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7660532
8,2022-01-15 21:36:57.159972+00:00,3.3737116,9.7656097,26.3742924,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7656097
9,2022-01-15 21:37:00.532313+00:00,3.3722501,9.7740755,26.2827797,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7740755
10,2022-01-15 21:37:03.907655+00:00,3.3751311,9.7573957,26.1215115,18.71,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.71,0,9.7573957
11,2022-01-15 21:37:07.281668+00:00,3.3740716,9.7635250,26.2938919,18.71,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.71,0,9.7635250
12,2022-01-15 21:37:10.653136+00:00,3.3714104,9.7789450,26.1758518,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7789450
13,2022-01-15 21:37:14.026605+00:00,3.3734794,9.7669535,26.1258564,18.69,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.69,0,9.7669535
14,2022-01-15 21:37:17.400941+00:00,3.3743799,9.7617416,26.2263641,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7617416
15,2022-01-15 21:37:20.774745+00:00,3.3737316,9.7654943,26.1278229,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7654943
16,2022-01-15 21:37:24.148104+00:00,3.3733587,9.7676525,26.1214447,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7676525
17,2022-01-15 21:37:27.520321+00:00,3.3722339,9.7741709,26.2007504,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7741709
18,2022-01-15 21:37:30.894462+00:00,3.3740962,9.7633839,26.0454121,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7633839
19,2022-01-15 21:37:34.270157+00:00,3.3756685,9.7542896,26.0725670,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7542896
20,2022-01-15 21:37:37.642917+00:00,3.3727884,9.7709560,26.0768013,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7709560
21,2022-01-15 21:37:41.015018+00:00,3.3721013,9.7749386,25.8568401,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7749386
22,2022-01-15 21:37:44.389744+00:00,3.3748002,9.7593107,25.9884243,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7593107
23,2022-01-15 21:37:47.763187+00:00,3.3733039,9.7679701,26.0317898,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7679701
24,2022-01-15 21:37:51.136756+00:00,3.3734820,9.7669392,25.8725014,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7669392
25,2022-01-15 21:37:54.510279+00:00,3.3733447,9.7677336,25.9704990,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7677336
26,2022-01-15 21:37:57.882579+00:00,3.3722878,9.7738571,25.8462105,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7738571
27,2022-01-15 21:38:01.257483+00:00,3.3748479,9.7590342,25.7557201,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7590342
28,2022-01-15 21:38:04.632221+00:00,3.3747644,9.7595167,25.8862038,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7595167
29,2022-01-15 21:38:08.003801+00:00,3.3715143,9.7783432,25.8342018,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7783432
30,2022-01-15 21:38:11.376565+00:00,3.3727047,9.7714405,25.7237911,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7714405
31,2022-01-15 21:38:14.751660+00:00,3.3750029,9.7581377,25.8465672,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7581377
32,2022-01-15 21:38:18.125344+00:00,3.3735509,9.7665396,25.7831631,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7665396
33,2022-01-15 21:38:21.498911+00:00,3.3734317,9.7672310,25.6808262,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7672310
34,2022-01-15 21:38:24.872443+00:00,3.3736019,9.7662449,25.7562294,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7662449
35,2022-01-15 21:38:28.244653+00:00,3.3722844,9.7738771,25.6695004,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7738771
