temperature_average (c),gravity_average (m/s2),velocity_average (m/s),period_average (s),samples,datetime_start (utc),datetime_end (utc),data_t_corrected,country,city,university,lat,long,alt
18.97718749999999,9.766643518750003,25.914558329687498,3.3735332312500006,64,2022-01-19 04:12:35.281052+00:00,2022-01-19 04:16:07.808961+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.365937500000005,9.766664478125,25.9452383796875,3.3735293765625,64,2022-01-19 04:24:35.237971+00:00,2022-01-19 04:28:07.772213+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.111875000000005,9.766637965624998,25.9499314125,3.3735339578125005,64,2022-01-19 04:36:34.733354+00:00,2022-01-19 04:40:07.263685+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.00421874999999,9.766633795312497,25.953473148437503,3.3735346765625,64,2022-01-19 04:48:33.713976+00:00,2022-01-19 04:52:06.249401+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
18.985937499999995,9.766637729687496,25.94886815312499,3.3735339796875,64,2022-01-19 05:00:34.724201+00:00,2022-01-19 05:04:07.254022+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.71093750000001,9.76664843125,25.887624353125005,3.3735323484375006,64,2022-01-19 05:12:35.211119+00:00,2022-01-19 05:16:07.737347+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.156718750000003,9.766490590624999,25.922126360937494,3.3735596546874995,64,2022-01-19 05:24:34.322522+00:00,2022-01-19 05:28:06.824357+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.326250000000005,9.766515462500001,25.968533665625003,3.3735553687500004,64,2022-01-19 05:36:34.804698+00:00,2022-01-19 05:40:07.334554+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.06218750000001,9.7666628671875,25.951622840625,3.373529660937499,64,2022-01-19 05:48:34.313209+00:00,2022-01-19 05:52:06.855703+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.38718750000001,9.766658517187498,25.950431129687498,3.373530382812501,64,2022-01-19 06:00:34.297661+00:00,2022-01-19 06:04:06.827426+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.41765625000001,9.766511715625004,25.946777403125,3.3735560593749994,64,2022-01-19 06:12:34.304776+00:00,2022-01-19 06:16:06.832366+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
19.45093750000001,9.7666773140625,25.946560865625,3.3735271765625003,64,2022-01-19 06:24:35.747328+00:00,2022-01-19 06:28:08.282610+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
20.121718749999996,9.766713426562497,25.928079510937494,3.3735209109375,64,2022-01-19 06:36:33.751662+00:00,2022-01-19 06:40:06.280665+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
20.255781250000005,9.766682476562499,25.90390476562501,3.3735265265625016,64,2022-01-19 06:48:34.719417+00:00,2022-01-19 06:52:07.268750+00:00,False,CO,BOG,Uniandes,4.6012,-74.0657,2630
