sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-02-04 15:36:34.337984+00:00,3.3738804,9.7646322,26.6237755,20.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.06,0,9.7646322
2,2022-02-04 15:36:37.710930+00:00,3.3738060,9.7650623,26.6065998,20.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.02,0,9.7650623
3,2022-02-04 15:36:41.084378+00:00,3.3733437,9.7677402,26.5773773,20.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.02,0,9.7677402
4,2022-02-04 15:36:44.457412+00:00,3.3730969,9.7691689,26.5561504,20.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.01,0,9.7691689
5,2022-02-04 15:36:47.831995+00:00,3.3745902,9.7605247,26.5910797,20.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.01,0,9.7605247
6,2022-02-04 15:36:51.206262+00:00,3.3742533,9.7624741,26.6271687,20.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.02,0,9.7624741
7,2022-02-04 15:36:54.579876+00:00,3.3736143,9.7661724,26.6234913,20.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.01,0,9.7661724
8,2022-02-04 15:36:57.951745+00:00,3.3718982,9.7761164,26.5353355,20.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.01,0,9.7761164
9,2022-02-04 15:37:01.325337+00:00,3.3735580,9.7664986,26.4812813,20.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.07,0,9.7664986
10,2022-02-04 15:37:04.699142+00:00,3.3738766,9.7646551,26.4223003,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7646551
11,2022-02-04 15:37:08.073003+00:00,3.3736248,9.7661114,26.3957424,20.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.03,0,9.7661114
12,2022-02-04 15:37:11.445975+00:00,3.3729987,9.7697372,26.3607883,19.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.98,0,9.7697372
13,2022-02-04 15:37:14.819215+00:00,3.3733864,9.7674923,26.3710098,19.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.98,0,9.7674923
14,2022-02-04 15:37:18.194374+00:00,3.3752003,9.7569971,26.3951836,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7569971
15,2022-02-04 15:37:21.567907+00:00,3.3736553,9.7659349,26.4270000,20.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.01,0,9.7659349
16,2022-02-04 15:37:24.941492+00:00,3.3732843,9.7680836,26.4034214,20.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.01,0,9.7680836
17,2022-02-04 15:37:28.313258+00:00,3.3720031,9.7755079,26.2894917,20.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.03,0,9.7755079
