sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-27 16:00:33.418238+00:00,3.3735189,9.7667246,26.6962070,19.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.83,0,9.7667246
2,2022-01-27 16:00:36.791089+00:00,3.3736014,9.7662477,26.6631908,19.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.89,0,9.7662477
3,2022-01-27 16:00:40.164596+00:00,3.3734612,9.7670593,26.6429443,19.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.84,0,9.7670593
4,2022-01-27 16:00:43.538027+00:00,3.3734946,9.7668648,26.6285954,19.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.89,0,9.7668648
5,2022-01-27 16:00:46.911607+00:00,3.3735580,9.7664986,26.6106300,19.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.85,0,9.7664986
6,2022-01-27 16:00:50.285148+00:00,3.3736167,9.7661591,26.5895405,19.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.84,0,9.7661591
7,2022-01-27 16:00:53.658609+00:00,3.3734980,9.7668467,26.5683899,19.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.88,0,9.7668467
8,2022-01-27 16:00:57.032106+00:00,3.3735192,9.7667227,26.5386829,19.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.90,0,9.7667227
9,2022-01-27 16:01:00.405611+00:00,3.3736949,9.7657061,26.5017509,19.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.89,0,9.7657061
10,2022-01-27 16:01:03.779401+00:00,3.3735595,9.7664900,26.4798489,19.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.88,0,9.7664900
11,2022-01-27 16:01:07.152558+00:00,3.3734012,9.7674074,26.4562683,19.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.87,0,9.7674074
12,2022-01-27 16:01:10.526256+00:00,3.3734689,9.7670145,26.4350700,19.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.94,0,9.7670145
13,2022-01-27 16:01:13.899798+00:00,3.3736463,9.7659874,26.4236565,19.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.93,0,9.7659874
