sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-04-09 18:12:33.798254+00:00,3.3739405,9.7642841,26.6040154,21.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.21,0,9.7642841
2,2022-04-09 18:12:37.170706+00:00,3.3734379,9.7671947,26.5517349,21.29,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.29,0,9.7671947
3,2022-04-09 18:12:40.544050+00:00,3.3735929,9.7662973,26.5360909,21.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.21,0,9.7662973
4,2022-04-09 18:12:43.916883+00:00,3.3730140,9.7696495,26.5330486,21.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.24,0,9.7696495
5,2022-04-09 18:12:47.291348+00:00,3.3748479,9.7590342,26.5746098,21.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.24,0,9.7590342
6,2022-04-09 18:12:50.665212+00:00,3.3739166,9.7644224,26.6129303,21.26,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.26,0,9.7644224
7,2022-04-09 18:12:54.038600+00:00,3.3736336,9.7660599,26.5960751,21.28,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.28,0,9.7660599
8,2022-04-09 18:12:57.410272+00:00,3.3718736,9.7762594,26.5270844,21.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.24,0,9.7762594
9,2022-04-09 18:13:00.783699+00:00,3.3734832,9.7669325,26.4572296,21.25,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.25,0,9.7669325
10,2022-04-09 18:13:04.157412+00:00,3.3739090,9.7644672,26.4008312,21.23,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.23,0,9.7644672
11,2022-04-09 18:13:07.530806+00:00,3.3734207,9.7672939,26.3281574,21.28,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.28,0,9.7672939
12,2022-04-09 18:13:10.903717+00:00,3.3731976,9.7685862,26.3509026,21.26,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.26,0,9.7685862
