sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-02-23 14:48:35.305768+00:00,3.3736520,9.7659540,26.6309223,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7659540
2,2022-02-23 14:48:38.678629+00:00,3.3736582,9.7659187,26.6143303,19.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.92,0,9.7659187
3,2022-02-23 14:48:42.051754+00:00,3.3731713,9.7687378,26.5876923,20.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.01,0,9.7687378
4,2022-02-23 14:48:45.424855+00:00,3.3733182,9.7678871,26.5970001,19.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.98,0,9.7678871
5,2022-02-23 14:48:48.799744+00:00,3.3746772,9.7600222,26.6081886,19.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.95,0,9.7600222
6,2022-02-23 14:48:52.173879+00:00,3.3741636,9.7629929,26.6322041,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7629929
7,2022-02-23 14:48:55.546904+00:00,3.3729911,9.7697821,26.6052475,19.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.96,0,9.7697821
8,2022-02-23 14:48:58.919189+00:00,3.3723097,9.7737303,26.5173321,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7737303
9,2022-02-23 14:49:02.292865+00:00,3.3736222,9.7661276,26.4909592,19.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.98,0,9.7661276
10,2022-02-23 14:49:05.666822+00:00,3.3738275,9.7649384,26.4346294,19.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.95,0,9.7649384
11,2022-02-23 14:49:09.040301+00:00,3.3734794,9.7669535,26.4063416,19.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.96,0,9.7669535
12,2022-02-23 14:49:12.413538+00:00,3.3732567,9.7682438,26.3833351,19.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.97,0,9.7682438
13,2022-02-23 14:49:15.786920+00:00,3.3735104,9.7667742,26.4036083,20.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.01,0,9.7667742
14,2022-02-23 14:49:19.161944+00:00,3.3748441,9.7590570,26.4182320,19.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.95,0,9.7590570
15,2022-02-23 14:49:22.535517+00:00,3.3736539,9.7659435,26.4272804,19.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.96,0,9.7659435
16,2022-02-23 14:49:25.907767+00:00,3.3723657,9.7734060,26.3709412,19.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.96,0,9.7734060
17,2022-02-23 14:49:29.280787+00:00,3.3730474,9.7694559,26.3134022,20.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.02,0,9.7694559
18,2022-02-23 14:49:32.654613+00:00,3.3737168,9.7655783,26.2556477,19.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.96,0,9.7655783
19,2022-02-23 14:49:36.028077+00:00,3.3736959,9.7657003,26.2276287,19.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.96,0,9.7657003
20,2022-02-23 14:49:39.401424+00:00,3.3732076,9.7685280,26.2077408,19.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.98,0,9.7685280
21,2022-02-23 14:49:42.774827+00:00,3.3733251,9.7678471,26.1890297,19.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.95,0,9.7678471
22,2022-02-23 14:49:46.148936+00:00,3.3741956,9.7628078,26.2129173,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7628078
23,2022-02-23 14:49:49.523591+00:00,3.3744843,9.7611370,26.2324924,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7611370
24,2022-02-23 14:49:52.896760+00:00,3.3732500,9.7682829,26.2219639,19.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.97,0,9.7682829
25,2022-02-23 14:49:56.268707+00:00,3.3721416,9.7747049,26.1316853,19.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.98,0,9.7747049
26,2022-02-23 14:49:59.642451+00:00,3.3736291,9.7660866,26.1040649,19.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.99,0,9.7660866
27,2022-02-23 14:50:03.016122+00:00,3.3737411,9.7654381,26.0435028,19.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.98,0,9.7654381
28,2022-02-23 14:50:06.389635+00:00,3.3735216,9.7667093,26.0199242,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7667093
29,2022-02-23 14:50:09.762912+00:00,3.3732345,9.7683716,25.9978828,19.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.99,0,9.7683716
30,2022-02-23 14:50:13.136122+00:00,3.3732848,9.7680807,25.9967041,20.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.00,0,9.7680807
31,2022-02-23 14:50:16.510945+00:00,3.3747993,9.7593155,26.0227375,20.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.02,0,9.7593155
32,2022-02-23 14:50:19.884855+00:00,3.3739254,9.7643709,26.0347843,20.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.03,0,9.7643709
33,2022-02-23 14:50:23.257430+00:00,3.3727024,9.7714548,25.9992638,20.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.02,0,9.7714548
34,2022-02-23 14:50:26.630081+00:00,3.3725228,9.7724953,25.9339809,19.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.96,0,9.7724953
35,2022-02-23 14:50:30.003659+00:00,3.3736291,9.7660866,25.8979931,20.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.04,0,9.7660866
36,2022-02-23 14:50:33.377464+00:00,3.3737969,9.7651148,25.8471928,20.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.06,0,9.7651148
37,2022-02-23 14:50:36.750859+00:00,3.3734136,9.7673349,25.8175392,20.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.02,0,9.7673349
38,2022-02-23 14:50:40.124019+00:00,3.3731925,9.7686148,25.7977962,20.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.05,0,9.7686148
39,2022-02-23 14:50:43.497783+00:00,3.3737435,9.7654247,25.8106422,20.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.07,0,9.7654247
40,2022-02-23 14:50:46.872455+00:00,3.3748050,9.7592831,25.8281670,20.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.04,0,9.7592831
41,2022-02-23 14:50:50.246002+00:00,3.3734818,9.7669401,25.8304253,20.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.08,0,9.7669401
42,2022-02-23 14:50:53.618062+00:00,3.3722017,9.7743568,25.7675419,20.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.08,0,9.7743568
43,2022-02-23 14:50:56.991418+00:00,3.3732557,9.7682486,25.7213535,20.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.09,0,9.7682486
44,2022-02-23 14:51:00.365091+00:00,3.3736973,9.7656927,25.6602573,20.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.09,0,9.7656927
45,2022-02-23 14:51:03.738710+00:00,3.3736475,9.7659807,25.6406479,20.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.12,0,9.7659807
46,2022-02-23 14:51:07.111893+00:00,3.3731143,9.7690678,25.6096840,20.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.10,0,9.7690678
47,2022-02-23 14:51:10.485155+00:00,3.3733869,9.7674894,25.6129341,20.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.09,0,9.7674894
48,2022-02-23 14:51:13.859462+00:00,3.3744011,9.7616186,25.6286736,20.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.09,0,9.7616186
49,2022-02-23 14:51:17.233755+00:00,3.3742332,9.7625904,25.6453381,20.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.11,0,9.7625904
50,2022-02-23 14:51:20.606885+00:00,3.3731499,9.7688618,25.6240788,20.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.07,0,9.7688618
51,2022-02-23 14:51:23.979029+00:00,3.3721700,9.7745399,25.5456848,20.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.11,0,9.7745399
52,2022-02-23 14:51:27.352680+00:00,3.3736753,9.7658195,25.5149746,20.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.12,0,9.7658195
53,2022-02-23 14:51:30.726366+00:00,3.3737354,9.7654715,25.4613647,20.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.12,0,9.7654715
54,2022-02-23 14:51:34.099832+00:00,3.3734348,9.7672129,25.4364223,20.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.13,0,9.7672129
55,2022-02-23 14:51:37.472940+00:00,3.3731749,9.7687168,25.4081764,20.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.13,0,9.7687168
56,2022-02-23 14:51:40.846312+00:00,3.3733940,9.7674484,25.4233856,20.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.16,0,9.7674484
57,2022-02-23 14:51:44.221127+00:00,3.3748298,9.7591391,25.4399338,20.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.15,0,9.7591391
58,2022-02-23 14:51:47.594886+00:00,3.3737850,9.7651844,25.4514675,20.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.13,0,9.7651844
59,2022-02-23 14:51:50.967069+00:00,3.3723445,9.7735291,25.4046097,20.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.12,0,9.7735291
60,2022-02-23 14:51:54.339866+00:00,3.3728282,9.7707253,25.3503017,20.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.15,0,9.7707253
61,2022-02-23 14:51:57.713507+00:00,3.3736539,9.7659435,25.3052082,20.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.14,0,9.7659435
62,2022-02-23 14:52:01.087274+00:00,3.3737988,9.7651052,25.2619629,20.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.15,0,9.7651052
63,2022-02-23 14:52:04.460470+00:00,3.3732021,9.7685595,25.2331200,20.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.15,0,9.7685595
64,2022-02-23 14:52:07.833775+00:00,3.3732481,9.7682934,25.2233162,20.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.17,0,9.7682934
