sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-04-08 15:36:35.507712+00:00,3.3752716,9.7565842,26.7306213,21.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.42,0,9.7565842
2,2022-04-08 15:36:38.879861+00:00,3.3730483,9.7694502,26.7654610,21.47,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.47,0,9.7694502
3,2022-04-08 15:36:42.253680+00:00,3.3740497,9.7636518,26.7140713,21.46,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.46,0,9.7636518
4,2022-04-08 15:36:45.625736+00:00,3.3721962,9.7743883,26.7107258,21.48,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.48,0,9.7743883
5,2022-04-08 15:36:48.998831+00:00,3.3734093,9.7673597,26.5951519,21.44,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.44,0,9.7673597
6,2022-04-08 15:36:52.372431+00:00,3.3736377,9.7660370,26.4819622,21.45,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.45,0,9.7660370
7,2022-04-08 15:36:55.745725+00:00,3.3736041,9.7662315,26.4425621,21.47,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.47,0,9.7662315
8,2022-04-08 15:36:59.119102+00:00,3.3734443,9.7671566,26.4260883,21.46,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.46,0,9.7671566
9,2022-04-08 15:37:02.492184+00:00,3.3732514,9.7682743,26.4750824,21.47,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.47,0,9.7682743
10,2022-04-08 15:37:05.867315+00:00,3.3751590,9.7572355,26.5553722,21.47,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.47,0,9.7572355
11,2022-04-08 15:37:09.240110+00:00,3.3730226,9.7695990,26.5337086,21.43,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.43,0,9.7695990
12,2022-04-08 15:37:12.613935+00:00,3.3739467,9.7642488,26.5461884,21.45,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.45,0,9.7642488
13,2022-04-08 15:37:15.985384+00:00,3.3717442,9.7770090,26.4149361,21.52,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.52,0,9.7770090
14,2022-04-08 15:37:19.359536+00:00,3.3741994,9.7627859,26.3543911,21.46,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.46,0,9.7627859
15,2022-04-08 15:37:22.732811+00:00,3.3734343,9.7672148,26.2655334,21.48,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.48,0,9.7672148
16,2022-04-08 15:37:26.105873+00:00,3.3732994,9.7679958,26.2405605,21.44,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.44,0,9.7679958
17,2022-04-08 15:37:29.479073+00:00,3.3733637,9.7676229,26.2704334,21.47,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.47,0,9.7676229
18,2022-04-08 15:37:32.853640+00:00,3.3748455,9.7590485,26.3070011,21.49,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.49,0,9.7590485
19,2022-04-08 15:37:36.227045+00:00,3.3734636,9.7670450,26.3694267,21.53,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.53,0,9.7670450
20,2022-04-08 15:37:39.600292+00:00,3.3735573,9.7665024,26.3232594,21.45,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.45,0,9.7665024
21,2022-04-08 15:37:42.973589+00:00,3.3734531,9.7671061,26.3267155,21.48,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.48,0,9.7671061
22,2022-04-08 15:37:46.345771+00:00,3.3722649,9.7739897,26.2083149,21.47,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.47,0,9.7739897
23,2022-04-08 15:37:49.719114+00:00,3.3736041,9.7662315,26.1469250,21.49,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.49,0,9.7662315
24,2022-04-08 15:37:53.092816+00:00,3.3737803,9.7652121,26.0532970,21.47,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.47,0,9.7652121
25,2022-04-08 15:37:56.466204+00:00,3.3735714,9.7664213,26.0257301,21.56,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.56,0,9.7664213
26,2022-04-08 15:37:59.838938+00:00,3.3728728,9.7704678,26.0753899,21.50,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.50,0,9.7704678
27,2022-04-08 15:38:03.214103+00:00,3.3753324,9.7562332,26.1461487,21.48,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.48,0,9.7562332
28,2022-04-08 15:38:06.586927+00:00,3.3730507,9.7694368,26.1664467,21.48,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.48,0,9.7694368
29,2022-04-08 15:38:09.960411+00:00,3.3740067,9.7639008,26.1340179,21.50,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.50,0,9.7639008
30,2022-04-08 15:38:13.332448+00:00,3.3718259,9.7765350,26.0846825,21.51,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.51,0,9.7765350
31,2022-04-08 15:38:16.706035+00:00,3.3737907,9.7651510,26.0030441,21.51,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.51,0,9.7651510
32,2022-04-08 15:38:20.079350+00:00,3.3735271,9.7666779,25.8800125,21.53,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.53,0,9.7666779
33,2022-04-08 15:38:23.452491+00:00,3.3734322,9.7672272,25.8576031,21.52,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.52,0,9.7672272
34,2022-04-08 15:38:26.825708+00:00,3.3734078,9.7673683,25.8563251,21.55,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.55,0,9.7673683
35,2022-04-08 15:38:30.199365+00:00,3.3737640,9.7653065,25.8932991,21.50,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.50,0,9.7653065
36,2022-04-08 15:38:33.573949+00:00,3.3747845,9.7594013,25.9729385,21.59,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,21.59,0,9.7594013
