sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-04-16 00:48:34.205350+00:00,3.3740163,9.7638454,26.6254597,20.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.11,0,9.7638454
2,2022-04-16 00:48:37.577894+00:00,3.3732076,9.7685280,26.5517578,20.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.12,0,9.7685280
3,2022-04-16 00:48:40.951608+00:00,3.3736758,9.7658157,26.5391083,20.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.09,0,9.7658157
4,2022-04-16 00:48:44.324666+00:00,3.3729463,9.7700424,26.5484047,20.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.11,0,9.7700424
5,2022-04-16 00:48:47.699815+00:00,3.3749413,9.7584944,26.5957451,20.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.07,0,9.7584944
6,2022-04-16 00:48:51.073503+00:00,3.3738003,9.7650957,26.6463223,20.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.10,0,9.7650957
7,2022-04-16 00:48:54.447251+00:00,3.3734324,9.7672262,26.6277866,20.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.14,0,9.7672262
8,2022-04-16 00:48:57.819416+00:00,3.3720694,9.7751236,26.5502949,20.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.11,0,9.7751236
9,2022-04-16 00:49:01.192566+00:00,3.3733158,9.7679005,26.4806232,20.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.09,0,9.7679005
10,2022-04-16 00:49:04.566930+00:00,3.3738809,9.7646303,26.4233513,20.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.09,0,9.7646303
11,2022-04-16 00:49:07.940404+00:00,3.3733511,9.7676973,26.3403492,20.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.10,0,9.7676973
12,2022-04-16 00:49:11.313882+00:00,3.3733606,9.7676411,26.3782330,20.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.11,0,9.7676411
13,2022-04-16 00:49:14.687234+00:00,3.3732610,9.7682190,26.3735943,20.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.11,0,9.7682190
14,2022-04-16 00:49:18.062526+00:00,3.3752904,9.7564754,26.4200096,20.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.10,0,9.7564754
15,2022-04-16 00:49:21.435956+00:00,3.3734088,9.7673626,26.4417686,20.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.14,0,9.7673626
16,2022-04-16 00:49:24.809552+00:00,3.3734360,9.7672062,26.4133720,20.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.10,0,9.7672062
17,2022-04-16 00:49:28.181460+00:00,3.3717258,9.7771149,26.2958355,20.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.10,0,9.7771149
18,2022-04-16 00:49:31.555460+00:00,3.3739314,9.7643366,26.2457733,20.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.11,0,9.7643366
19,2022-04-16 00:49:34.929009+00:00,3.3733640,9.7676220,26.1982670,20.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.13,0,9.7676220
20,2022-04-16 00:49:38.302845+00:00,3.3737340,9.7654800,26.1439953,20.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,20.18,0,9.7654800
