sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 17:24:34.050202+00:00,3.3741646,9.7629871,26.4721012,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7629871
2,2022-01-15 17:24:37.420895+00:00,3.3734412,9.7671747,26.3861332,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7671747
3,2022-01-15 17:24:40.792275+00:00,3.3734109,9.7673502,26.3481827,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7673502
4,2022-01-15 17:24:44.163648+00:00,3.3732870,9.7680683,26.3932228,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7680683
5,2022-01-15 17:24:47.536656+00:00,3.3749089,9.7586813,26.4273529,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7586813
6,2022-01-15 17:24:50.908604+00:00,3.3736262,9.7661028,26.4906311,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7661028
7,2022-01-15 17:24:54.280673+00:00,3.3737044,9.7656507,26.4597855,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7656507
8,2022-01-15 17:24:57.652184+00:00,3.3729100,9.7702513,26.4389095,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7702513
9,2022-01-15 17:25:01.023461+00:00,3.3725581,9.7722912,26.3266926,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7722912
10,2022-01-15 17:25:04.396044+00:00,3.3737111,9.7656116,26.2685146,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7656116
11,2022-01-15 17:25:07.768316+00:00,3.3736777,9.7658062,26.1676636,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7658062
12,2022-01-15 17:25:11.140903+00:00,3.3736610,9.7659016,26.1507950,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7659016
13,2022-01-15 17:25:14.512796+00:00,3.3728752,9.7704535,26.1960144,18.69,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.69,0,9.7704535
14,2022-01-15 17:25:17.887113+00:00,3.3753314,9.7562389,26.2622776,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7562389
15,2022-01-15 17:25:21.259393+00:00,3.3731976,9.7685862,26.2926636,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7685862
16,2022-01-15 17:25:24.632231+00:00,3.3738503,9.7648067,26.2718887,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7648067
17,2022-01-15 17:25:28.003407+00:00,3.3718228,9.7765532,26.1817722,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7765532
18,2022-01-15 17:25:31.376606+00:00,3.3739345,9.7643185,26.1101151,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7643185
19,2022-01-15 17:25:34.749349+00:00,3.3734481,9.7671347,26.0040855,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7671347
20,2022-01-15 17:25:38.122053+00:00,3.3734529,9.7671070,25.9631615,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7671070
21,2022-01-15 17:25:41.494935+00:00,3.3733544,9.7676773,26.0064640,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7676773
22,2022-01-15 17:25:44.868362+00:00,3.3739934,9.7639790,26.0104752,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7639790
23,2022-01-15 17:25:48.242479+00:00,3.3747141,9.7598076,26.0834980,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7598076
24,2022-01-15 17:25:51.615406+00:00,3.3732817,9.7680979,26.0716343,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7680979
25,2022-01-15 17:25:54.988398+00:00,3.3736634,9.7658882,26.0578003,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7658882
26,2022-01-15 17:25:58.360104+00:00,3.3718395,9.7764559,25.9283962,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7764559
27,2022-01-15 17:26:01.733748+00:00,3.3739526,9.7642145,25.8852177,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7642145
28,2022-01-15 17:26:05.106877+00:00,3.3734779,9.7669621,25.7843418,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7669621
29,2022-01-15 17:26:08.480060+00:00,3.3734839,9.7669277,25.7519207,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7669277
30,2022-01-15 17:26:11.853004+00:00,3.3731122,9.7690811,25.7935200,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7690811
31,2022-01-15 17:26:15.228161+00:00,3.3752432,9.7567492,25.8481350,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7567492
