sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 15:48:34.049516+00:00,3.3752828,9.7565203,26.5514984,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7565203
2,2022-01-15 15:48:37.422019+00:00,3.3730102,9.7696714,26.5997982,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7696714
3,2022-01-15 15:48:40.796114+00:00,3.3739324,9.7643318,26.5389423,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7643318
4,2022-01-15 15:48:44.168651+00:00,3.3726604,9.7716980,26.5405006,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7716980
5,2022-01-15 15:48:47.541870+00:00,3.3729541,9.7699957,26.4266014,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7699957
6,2022-01-15 15:48:50.915939+00:00,3.3737442,9.7654200,26.3363781,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7654200
7,2022-01-15 15:48:54.289736+00:00,3.3736448,9.7659960,26.2732525,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7659960
8,2022-01-15 15:48:57.663097+00:00,3.3735056,9.7668018,26.2494411,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7668018
9,2022-01-15 15:49:01.036545+00:00,3.3730621,9.7693710,26.2944698,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7693710
10,2022-01-15 15:49:04.412129+00:00,3.3752799,9.7565365,26.3818455,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7565365
11,2022-01-15 15:49:07.785235+00:00,3.3729568,9.7699814,26.3616962,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7699814
12,2022-01-15 15:49:11.159542+00:00,3.3740940,9.7633963,26.3586254,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7633963
13,2022-01-15 15:49:14.531427+00:00,3.3717415,9.7770243,26.2577286,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7770243
14,2022-01-15 15:49:17.905748+00:00,3.3741722,9.7629433,26.1698627,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7629433
15,2022-01-15 15:49:21.279338+00:00,3.3734236,9.7672768,26.0930481,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7672768
16,2022-01-15 15:49:24.652779+00:00,3.3733387,9.7677689,26.0630531,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7677689
