sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 12:24:34.940572+00:00,3.3749447,9.7584743,26.5724545,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7584743
2,2022-01-15 12:24:38.314119+00:00,3.3739867,9.7640171,26.6086864,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7640171
3,2022-01-15 12:24:41.687741+00:00,3.3734550,9.7670956,26.5965748,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7670956
4,2022-01-15 12:24:45.059805+00:00,3.3718944,9.7761374,26.4843788,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7761374
5,2022-01-15 12:24:48.433506+00:00,3.3736019,9.7662449,26.4463577,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7662449
6,2022-01-15 12:24:51.807978+00:00,3.3740811,9.7634706,26.3920326,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7634706
7,2022-01-15 12:24:55.181604+00:00,3.3735385,9.7666111,26.3667469,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7666111
8,2022-01-15 12:24:58.554850+00:00,3.3730490,9.7694454,26.3433723,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7694454
9,2022-01-15 12:25:01.928246+00:00,3.3735051,9.7668047,26.3442287,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7668047
10,2022-01-15 12:25:05.304038+00:00,3.3752313,9.7568169,26.3897247,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7568169
11,2022-01-15 12:25:08.677624+00:00,3.3736019,9.7662449,26.4118996,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7662449
12,2022-01-15 12:25:12.050766+00:00,3.3729229,9.7701769,26.3671207,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7701769
13,2022-01-15 12:25:15.423165+00:00,3.3722823,9.7738886,26.2691612,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7738886
14,2022-01-15 12:25:18.797197+00:00,3.3740087,9.7638893,26.2099495,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7638893
15,2022-01-15 12:25:22.171143+00:00,3.3737216,9.7655516,26.1869164,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7655516
16,2022-01-15 12:25:25.544561+00:00,3.3734090,9.7673607,26.1657372,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7673607
17,2022-01-15 12:25:28.917928+00:00,3.3731453,9.7688885,26.1348190,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7688885
18,2022-01-15 12:25:32.292198+00:00,3.3742352,9.7625790,26.1607628,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7625790
19,2022-01-15 12:25:35.666743+00:00,3.3744988,9.7610531,26.1993713,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7610531
20,2022-01-15 12:25:39.040320+00:00,3.3735948,9.7662859,26.2029095,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7662859
21,2022-01-15 12:25:42.412516+00:00,3.3720198,9.7754107,26.1247807,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7754107
