sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 11:12:35.012995+00:00,3.3744082,9.7615776,26.3844090,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7615776
2,2022-01-15 11:12:38.387786+00:00,3.3751793,9.7571182,26.4981747,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7571182
3,2022-01-15 11:12:41.759602+00:00,3.3717694,9.7768631,26.4440403,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7768631
4,2022-01-15 11:12:45.132291+00:00,3.3727279,9.7713070,26.3005829,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7713070
5,2022-01-15 11:12:48.507068+00:00,3.3746676,9.7600765,26.4607487,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7600765
6,2022-01-15 11:12:51.880870+00:00,3.3737392,9.7654495,26.4146557,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7654495
7,2022-01-15 11:12:55.254486+00:00,3.3735375,9.7666168,26.2863674,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7666168
8,2022-01-15 11:12:58.628453+00:00,3.3738494,9.7648115,26.3743420,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7648115
9,2022-01-15 11:13:02.000597+00:00,3.3721356,9.7747393,26.2912750,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7747393
10,2022-01-15 11:13:05.376052+00:00,3.3752604,9.7566500,26.1428967,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7566500
11,2022-01-15 11:13:08.750033+00:00,3.3739333,9.7643251,26.2994251,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7643251
12,2022-01-15 11:13:12.121672+00:00,3.3715320,9.7782393,26.1609917,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7782393
13,2022-01-15 11:13:15.495302+00:00,3.3738685,9.7647009,26.1529484,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7647009
14,2022-01-15 11:13:18.869672+00:00,3.3740454,9.7636766,26.2364540,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7636766
15,2022-01-15 11:13:22.243312+00:00,3.3737025,9.7656622,26.1453915,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7656622
16,2022-01-15 11:13:25.616736+00:00,3.3733656,9.7676134,26.1393032,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7676134
17,2022-01-15 11:13:28.989037+00:00,3.3721142,9.7748632,26.2031651,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7748632
18,2022-01-15 11:13:32.363342+00:00,3.3742495,9.7624960,26.0450706,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7624960
19,2022-01-15 11:13:35.738956+00:00,3.3755548,9.7549477,26.0836582,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7549477
20,2022-01-15 11:13:39.111662+00:00,3.3726535,9.7717371,26.0807648,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7717371
21,2022-01-15 11:13:42.483877+00:00,3.3721609,9.7745924,25.8976555,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7745924
22,2022-01-15 11:13:45.858927+00:00,3.3749473,9.7584600,26.0167503,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7584600
23,2022-01-15 11:13:49.232193+00:00,3.3733015,9.7679844,26.0451183,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7679844
24,2022-01-15 11:13:52.605891+00:00,3.3735406,9.7665997,25.8935242,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7665997
25,2022-01-15 11:13:55.979430+00:00,3.3736072,9.7662134,25.9870892,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7662134
26,2022-01-15 11:13:59.351608+00:00,3.3721232,9.7748117,25.8696098,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7748117
27,2022-01-15 11:14:02.726603+00:00,3.3747950,9.7593403,25.7728596,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7593403
28,2022-01-15 11:14:06.101310+00:00,3.3746207,9.7603483,25.8960609,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7603483
29,2022-01-15 11:14:09.472867+00:00,3.3715467,9.7781534,25.8369732,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7781534
30,2022-01-15 11:14:12.845609+00:00,3.3727627,9.7711058,25.7417984,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7711058
31,2022-01-15 11:14:16.220656+00:00,3.3749716,9.7583179,25.8699017,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7583179
32,2022-01-15 11:14:19.594269+00:00,3.3735847,9.7663441,25.7910023,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7663441
33,2022-01-15 11:14:22.967809+00:00,3.3733654,9.7676134,25.7169876,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7676134
34,2022-01-15 11:14:26.341225+00:00,3.3733366,9.7677813,25.7889538,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7677813
35,2022-01-15 11:14:29.713889+00:00,3.3727093,9.7714148,25.6584721,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7714148
36,2022-01-15 11:14:33.089570+00:00,3.3754880,9.7553339,25.6157684,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7553339
37,2022-01-15 11:14:36.463040+00:00,3.3733790,9.7675343,25.6961632,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7675343
38,2022-01-15 11:14:39.834469+00:00,3.3715568,9.7780962,25.5267086,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7780962
39,2022-01-15 11:14:43.209557+00:00,3.3748670,9.7589235,25.5600758,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7589235
40,2022-01-15 11:14:46.582874+00:00,3.3732717,9.7681561,25.6473427,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7681561
41,2022-01-15 11:14:49.956511+00:00,3.3735509,9.7665396,25.5234337,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7665396
42,2022-01-15 11:14:53.329953+00:00,3.3733685,9.7675953,25.5469532,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7675953
43,2022-01-15 11:14:56.702170+00:00,3.3721380,9.7747259,25.5726833,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7747259
44,2022-01-15 11:15:00.076499+00:00,3.3742676,9.7623920,25.3965721,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7623920
45,2022-01-15 11:15:03.451974+00:00,3.3754294,9.7556725,25.4901638,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7556725
46,2022-01-15 11:15:06.823936+00:00,3.3720064,9.7754879,25.4593887,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7754879
47,2022-01-15 11:15:10.196480+00:00,3.3723445,9.7735291,25.2974472,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7735291
48,2022-01-15 11:15:13.570993+00:00,3.3748009,9.7593060,25.4661846,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7593060
49,2022-01-15 11:15:16.945186+00:00,3.3737454,9.7654133,25.4341908,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7654133
50,2022-01-15 11:15:20.318671+00:00,3.3734322,9.7672272,25.3021622,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7672272
51,2022-01-15 11:15:23.692422+00:00,3.3736978,9.7656889,25.4019947,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7656889
52,2022-01-15 11:15:27.064831+00:00,3.3723378,9.7735672,25.2974472,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7735672
53,2022-01-15 11:15:30.439779+00:00,3.3748574,9.7589798,25.1801376,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7589798
54,2022-01-15 11:15:33.813843+00:00,3.3741026,9.7633457,25.3043289,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7633457
55,2022-01-15 11:15:37.185448+00:00,3.3713923,9.7790499,25.2088375,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7790499
56,2022-01-15 11:15:40.558563+00:00,3.3730502,9.7694387,25.1498528,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7694387
57,2022-01-15 11:15:43.933427+00:00,3.3748169,9.7592134,25.2749424,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7592134
58,2022-01-15 11:15:47.307027+00:00,3.3736391,9.7660284,25.1911011,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7660284
59,2022-01-15 11:15:50.680572+00:00,3.3733754,9.7675562,25.1489849,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7675562
60,2022-01-15 11:15:54.052833+00:00,3.3723044,9.7737608,25.2318420,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7737608
61,2022-01-15 11:15:57.426807+00:00,3.3737926,9.7651396,25.0777416,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7651396
62,2022-01-15 11:16:00.802527+00:00,3.3755732,9.7548418,25.0658894,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7548418
63,2022-01-15 11:16:04.175449+00:00,3.3728971,9.7703257,25.0977459,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7703257
64,2022-01-15 11:16:07.547564+00:00,3.3720644,9.7751532,24.8864765,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7751532
