sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-14 18:24:34.863570+00:00,3.3740721,9.7635231,26.4737434,19.45,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.45,0,9.7635231
2,2022-01-14 18:24:38.237063+00:00,3.3736157,9.7661638,26.3692398,19.43,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.43,0,9.7661638
3,2022-01-14 18:24:41.611276+00:00,3.3736596,9.7659101,26.3358669,19.43,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.43,0,9.7659101
4,2022-01-14 18:24:44.984946+00:00,3.3731294,9.7689810,26.3732224,19.43,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.43,0,9.7689810
5,2022-01-14 18:24:48.360693+00:00,3.3753252,9.7562742,26.4270229,19.41,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.41,0,9.7562742
6,2022-01-14 18:24:51.734375+00:00,3.3734541,9.7671003,26.4727821,19.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.42,0,9.7671003
7,2022-01-14 18:24:55.108916+00:00,3.3738883,9.7645874,26.4383488,19.41,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.41,0,9.7645874
8,2022-01-14 18:24:58.481725+00:00,3.3723884,9.7732744,26.4091434,19.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.42,0,9.7732744
9,2022-01-14 18:25:01.855379+00:00,3.3731961,9.7685947,26.2939148,19.40,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.40,0,9.7685947
10,2022-01-14 18:25:05.229734+00:00,3.3738122,9.7650270,26.2257175,19.40,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.40,0,9.7650270
11,2022-01-14 18:25:08.603682+00:00,3.3736658,9.7658739,26.1295586,19.41,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.41,0,9.7658739
12,2022-01-14 18:25:11.977703+00:00,3.3736734,9.7658310,26.1294899,19.40,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.40,0,9.7658310
13,2022-01-14 18:25:15.351156+00:00,3.3732100,9.7685137,26.1629639,19.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.42,0,9.7685137
14,2022-01-14 18:25:18.726840+00:00,3.3753486,9.7561388,26.2314529,19.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.42,0,9.7561388
15,2022-01-14 18:25:22.100538+00:00,3.3733871,9.7674885,26.2352791,19.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.42,0,9.7674885
16,2022-01-14 18:25:25.474472+00:00,3.3738673,9.7647076,26.2237816,19.44,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.44,0,9.7647076
17,2022-01-14 18:25:28.846727+00:00,3.3718252,9.7765398,26.0985241,19.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.42,0,9.7765398
18,2022-01-14 18:25:32.221191+00:00,3.3742585,9.7624435,26.0199699,19.40,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.40,0,9.7624435
19,2022-01-14 18:25:35.594832+00:00,3.3734255,9.7672653,25.9361210,19.43,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.43,0,9.7672653
20,2022-01-14 18:25:38.968454+00:00,3.3734796,9.7669525,25.8957691,19.43,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.43,0,9.7669525
21,2022-01-14 18:25:42.341986+00:00,3.3734713,9.7670012,25.9381256,19.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.42,0,9.7670012
22,2022-01-14 18:25:45.716862+00:00,3.3745806,9.7605810,25.9562531,19.42,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.42,0,9.7605810
23,2022-01-14 18:25:49.091236+00:00,3.3742294,9.7626114,26.0242119,19.45,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.45,0,9.7626114
24,2022-01-14 18:25:52.464932+00:00,3.3735776,9.7663851,25.9989910,19.41,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.41,0,9.7663851
