sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 21:24:34.558376+00:00,3.3750186,9.7580471,26.4958706,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7580471
2,2022-01-15 21:24:37.930946+00:00,3.3736420,9.7660122,26.2952576,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7660122
3,2022-01-15 21:24:41.303954+00:00,3.3734658,9.7670326,26.2631779,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7670326
4,2022-01-15 21:24:44.677289+00:00,3.3736591,9.7659130,26.4413700,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7659130
5,2022-01-15 21:24:48.049453+00:00,3.3725576,9.7722931,26.3067226,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7722931
6,2022-01-15 21:24:51.424659+00:00,3.3756833,9.7542048,26.3645840,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7542048
7,2022-01-15 21:24:54.797935+00:00,3.3734937,9.7668715,26.3643513,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7668715
8,2022-01-15 21:24:58.168801+00:00,3.3713078,9.7795401,26.2657413,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7795401
9,2022-01-15 21:25:01.543279+00:00,3.3748064,9.7592745,26.1923618,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7592745
10,2022-01-15 21:25:04.916239+00:00,3.3729153,9.7702208,26.2954407,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7702208
11,2022-01-15 21:25:08.289597+00:00,3.3738859,9.7646008,26.0790100,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7646008
12,2022-01-15 21:25:11.662909+00:00,3.3733335,9.7677984,26.0543213,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7677984
13,2022-01-15 21:25:15.034969+00:00,3.3722668,9.7739792,26.2461414,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7739792
14,2022-01-15 21:25:18.410232+00:00,3.3755112,9.7551994,26.0141659,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7551994
15,2022-01-15 21:25:21.784291+00:00,3.3742385,9.7625599,26.1637192,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7625599
16,2022-01-15 21:25:25.157485+00:00,3.3734198,9.7672987,26.1190701,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7672987
17,2022-01-15 21:25:28.528421+00:00,3.3710594,9.7809820,25.9048233,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7809820
18,2022-01-15 21:25:31.902823+00:00,3.3747044,9.7598648,26.1168289,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7598648
