sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-14 22:24:34.908644+00:00,3.3749256,9.7585850,26.5436153,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7585850
2,2022-01-14 22:24:38.281846+00:00,3.3737278,9.7655153,26.4623165,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7655153
3,2022-01-14 22:24:41.655277+00:00,3.3734045,9.7673874,26.4127178,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7673874
4,2022-01-14 22:24:45.028405+00:00,3.3728642,9.7705173,26.4860268,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7705173
5,2022-01-14 22:24:48.401865+00:00,3.3733397,9.7677631,26.3176212,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7677631
6,2022-01-14 22:24:51.777418+00:00,3.3754334,9.7556486,26.2810917,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7556486
7,2022-01-14 22:24:55.150740+00:00,3.3731961,9.7685947,26.3502979,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7685947
8,2022-01-14 22:24:58.522895+00:00,3.3720117,9.7754583,26.1466732,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7754583
9,2022-01-14 22:25:01.897912+00:00,3.3748865,9.7588110,26.2326775,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7588110
10,2022-01-14 22:25:05.271318+00:00,3.3732171,9.7684727,26.3089943,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7684727
11,2022-01-14 22:25:08.645128+00:00,3.3736730,9.7658329,26.1846657,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7658329
12,2022-01-14 22:25:12.018326+00:00,3.3731127,9.7690773,26.2194538,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7690773
13,2022-01-14 22:25:15.390912+00:00,3.3725185,9.7725201,26.1787434,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7725201
14,2022-01-14 22:25:18.765137+00:00,3.3742652,9.7624054,26.0301323,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7624054
