sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 19:36:35.049226+00:00,3.3736911,9.7657280,26.5171432,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7657280
2,2022-01-15 19:36:38.421989+00:00,3.3734744,9.7669830,26.4658604,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7669830
3,2022-01-15 19:36:41.795580+00:00,3.3736119,9.7661867,26.4533386,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7661867
4,2022-01-15 19:36:45.168892+00:00,3.3733702,9.7675867,26.4453487,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7675867
5,2022-01-15 19:36:48.542697+00:00,3.3737431,9.7654266,26.4463120,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7654266
6,2022-01-15 19:36:51.916483+00:00,3.3739069,9.7644787,26.4367580,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7644787
7,2022-01-15 19:36:55.289739+00:00,3.3731718,9.7687349,26.4068775,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7687349
8,2022-01-15 19:36:58.662904+00:00,3.3733153,9.7679033,26.3785572,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7679033
9,2022-01-15 19:37:02.036834+00:00,3.3737209,9.7655554,26.3393974,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7655554
10,2022-01-15 19:37:05.410387+00:00,3.3735311,9.7666540,26.2924080,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7666540
11,2022-01-15 19:37:08.784004+00:00,3.3735318,9.7666502,26.2602673,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7666502
12,2022-01-15 19:37:12.157506+00:00,3.3734801,9.7669506,26.2530422,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7669506
13,2022-01-15 19:37:15.530964+00:00,3.3734250,9.7672691,26.2538967,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7672691
14,2022-01-15 19:37:18.904811+00:00,3.3739605,9.7641687,26.2481022,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7641687
15,2022-01-15 19:37:22.278609+00:00,3.3736501,9.7659655,26.2250271,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7659655
16,2022-01-15 19:37:25.651719+00:00,3.3730588,9.7693892,26.1969109,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7693892
17,2022-01-15 19:37:29.025195+00:00,3.3734632,9.7670479,26.1640625,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7670479
18,2022-01-15 19:37:32.398689+00:00,3.3737125,9.7656031,26.1331024,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7656031
19,2022-01-15 19:37:35.772393+00:00,3.3734312,9.7672329,26.0750484,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7672329
20,2022-01-15 19:37:39.145973+00:00,3.3735938,9.7662907,26.0577564,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7662907
21,2022-01-15 19:37:42.519369+00:00,3.3733542,9.7676792,26.0631905,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7676792
22,2022-01-15 19:37:45.892936+00:00,3.3736076,9.7662115,26.0487976,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7662115
23,2022-01-15 19:37:49.267023+00:00,3.3739691,9.7641191,26.0408707,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7641191
24,2022-01-15 19:37:52.640456+00:00,3.3733349,9.7677898,26.0132160,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7677898
25,2022-01-15 19:37:56.013592+00:00,3.3731241,9.7690115,25.9858437,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7690115
26,2022-01-15 19:37:59.387130+00:00,3.3736305,9.7660780,25.9555092,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7660780
27,2022-01-15 19:38:02.760865+00:00,3.3735838,9.7663488,25.9097443,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7663488
28,2022-01-15 19:38:06.134387+00:00,3.3734899,9.7668934,25.8681965,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7668934
29,2022-01-15 19:38:09.508027+00:00,3.3735430,9.7665844,25.8574886,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7665844
30,2022-01-15 19:38:12.881211+00:00,3.3733146,9.7679081,25.8534374,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7679081
31,2022-01-15 19:38:16.255244+00:00,3.3737953,9.7651253,25.8536835,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7651253
32,2022-01-15 19:38:19.628955+00:00,3.3738041,9.7650738,25.8337765,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7650738
