sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 10:24:35.018145+00:00,3.3739820,9.7640448,26.4282875,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7640448
2,2022-01-15 10:24:38.391245+00:00,3.3743529,9.7618971,26.3769035,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7618971
3,2022-01-15 10:24:41.763647+00:00,3.3727436,9.7712164,26.3610668,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7712164
4,2022-01-15 10:24:45.136407+00:00,3.3731492,9.7688665,26.3366547,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7688665
5,2022-01-15 10:24:48.511244+00:00,3.3752103,9.7569389,26.4426575,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7569389
6,2022-01-15 10:24:51.883989+00:00,3.3730550,9.7694120,26.4428196,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7694120
7,2022-01-15 10:24:55.257039+00:00,3.3734808,9.7669458,26.3985901,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7669458
8,2022-01-15 10:24:58.630727+00:00,3.3740144,9.7638569,26.3972836,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7638569
9,2022-01-15 10:25:02.002705+00:00,3.3722241,9.7742271,26.2872925,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7742271
10,2022-01-15 10:25:05.376393+00:00,3.3738909,9.7645712,26.1614723,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7645712
11,2022-01-15 10:25:08.750064+00:00,3.3739309,9.7643394,26.2053928,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7643394
12,2022-01-15 10:25:12.122508+00:00,3.3726666,9.7716618,26.0891495,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7716618
13,2022-01-15 10:25:15.495651+00:00,3.3733480,9.7677145,26.1531334,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7677145
14,2022-01-15 10:25:18.870026+00:00,3.3746476,9.7601929,26.2719593,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7601929
15,2022-01-15 10:25:22.243479+00:00,3.3736198,9.7661409,26.2348862,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7661409
16,2022-01-15 10:25:25.616615+00:00,3.3733873,9.7674866,26.2051888,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7674866
17,2022-01-15 10:25:28.988719+00:00,3.3723984,9.7732162,26.1978073,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7732162
18,2022-01-15 10:25:32.362553+00:00,3.3738585,9.7647591,26.0622807,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7647591
19,2022-01-15 10:25:35.736747+00:00,3.3743558,9.7618809,25.9419804,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7618809
20,2022-01-15 10:25:39.109666+00:00,3.3730648,9.7693548,25.9881535,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7693548
21,2022-01-15 10:25:42.482762+00:00,3.3731737,9.7687244,25.9031143,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7687244
22,2022-01-15 10:25:45.857577+00:00,3.3749821,9.7582588,25.9938774,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7582588
23,2022-01-15 10:25:49.230539+00:00,3.3730278,9.7695694,26.0302906,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7695694
24,2022-01-15 10:25:52.603994+00:00,3.3735332,9.7666416,26.0103817,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7666416
25,2022-01-15 10:25:55.977828+00:00,3.3740010,9.7639341,25.9910259,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7639341
26,2022-01-15 10:25:59.349694+00:00,3.3718443,9.7764292,25.8736877,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7764292
27,2022-01-15 10:26:02.723576+00:00,3.3739467,9.7642488,25.7896652,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7642488
28,2022-01-15 10:26:06.097962+00:00,3.3742886,9.7622700,25.7889977,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7622700
29,2022-01-15 10:26:09.470498+00:00,3.3726740,9.7716188,25.7422848,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7716188
30,2022-01-15 10:26:12.843248+00:00,3.3730030,9.7697124,25.7656078,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7697124
31,2022-01-15 10:26:16.218359+00:00,3.3749919,9.7582026,25.8592129,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7582026
32,2022-01-15 10:26:19.591779+00:00,3.3733447,9.7677336,25.8261566,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7677336
33,2022-01-15 10:26:22.965427+00:00,3.3736115,9.7661886,25.8079872,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7661886
34,2022-01-15 10:26:26.338753+00:00,3.3733106,9.7679319,25.8321896,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7679319
35,2022-01-15 10:26:29.711530+00:00,3.3728766,9.7704449,25.6876087,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7704449
36,2022-01-15 10:26:33.085503+00:00,3.3738198,9.7649832,25.5681286,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7649832
37,2022-01-15 10:26:36.459236+00:00,3.3736646,9.7658815,25.6031418,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7658815
38,2022-01-15 10:26:39.832208+00:00,3.3729296,9.7701378,25.5138836,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7701378
39,2022-01-15 10:26:43.206005+00:00,3.3737144,9.7655935,25.5651283,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7655935
40,2022-01-15 10:26:46.579858+00:00,3.3743000,9.7622042,25.6790371,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7622042
41,2022-01-15 10:26:49.953845+00:00,3.3733954,9.7674398,25.6310749,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7674398
42,2022-01-15 10:26:53.327455+00:00,3.3734865,9.7669125,25.6083450,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7669125
43,2022-01-15 10:26:56.699622+00:00,3.3720698,9.7751207,25.5707111,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7751207
44,2022-01-15 10:27:00.073658+00:00,3.3741174,9.7632608,25.4674015,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7632608
45,2022-01-15 10:27:03.448168+00:00,3.3742673,9.7623920,25.3463211,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7623920
46,2022-01-15 10:27:06.820573+00:00,3.3729000,9.7703094,25.3791504,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7703094
47,2022-01-15 10:27:10.194066+00:00,3.3728874,9.7703819,25.3158073,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7703819
48,2022-01-15 10:27:13.569541+00:00,3.3752103,9.7569389,25.4323273,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7569389
49,2022-01-15 10:27:16.942518+00:00,3.3731077,9.7691059,25.4443111,19.02,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.02,0,9.7691059
50,2022-01-15 10:27:20.316398+00:00,3.3734913,9.7668848,25.4126320,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7668848
51,2022-01-15 10:27:23.690297+00:00,3.3739076,9.7644749,25.3836613,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7644749
52,2022-01-15 10:27:27.062477+00:00,3.3718889,9.7761707,25.3063431,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7761707
53,2022-01-15 10:27:30.436594+00:00,3.3739767,9.7640743,25.1920547,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7640743
54,2022-01-15 10:27:33.810794+00:00,3.3740253,9.7637939,25.2078781,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7637939
55,2022-01-15 10:27:37.183710+00:00,3.3727202,9.7713509,25.1152878,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7713509
56,2022-01-15 10:27:40.556829+00:00,3.3729362,9.7700996,25.1617622,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7700996
57,2022-01-15 10:27:43.931746+00:00,3.3747559,9.7595663,25.2650814,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7595663
58,2022-01-15 10:27:47.305676+00:00,3.3736582,9.7659187,25.2380695,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7659187
59,2022-01-15 10:27:50.679319+00:00,3.3735471,9.7665615,25.2235279,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7665615
60,2022-01-15 10:27:54.052029+00:00,3.3724947,9.7726574,25.2172661,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7726574
61,2022-01-15 10:27:57.425542+00:00,3.3733687,9.7675953,25.0707932,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7675953
62,2022-01-15 10:28:00.800118+00:00,3.3742809,9.7623148,24.9799557,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7623148
63,2022-01-15 10:28:04.173539+00:00,3.3732724,9.7681522,25.0076141,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7681522
64,2022-01-15 10:28:07.546916+00:00,3.3731365,9.7689390,24.9316730,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7689390
