sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 13:00:33.925871+00:00,3.3736219,9.7661276,26.5008812,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7661276
2,2022-01-15 13:00:37.298878+00:00,3.3737307,9.7654991,26.4727345,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7654991
3,2022-01-15 13:00:40.672134+00:00,3.3734097,9.7673578,26.4445534,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7673578
4,2022-01-15 13:00:44.045590+00:00,3.3733268,9.7678375,26.4464264,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7678375
5,2022-01-15 13:00:47.419419+00:00,3.3740821,9.7634659,26.4528008,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7634659
6,2022-01-15 13:00:50.793781+00:00,3.3743088,9.7621527,26.4542294,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7621527
7,2022-01-15 13:00:54.166927+00:00,3.3731055,9.7691193,26.4304161,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7691193
8,2022-01-15 13:00:57.539699+00:00,3.3726909,9.7715216,26.3740597,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7715216
9,2022-01-15 13:01:00.913308+00:00,3.3737395,9.7654476,26.3356094,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7654476
10,2022-01-15 13:01:04.287137+00:00,3.3735790,9.7663765,26.2819939,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7663765
11,2022-01-15 13:01:07.660557+00:00,3.3735011,9.7668285,26.2645874,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7668285
12,2022-01-15 13:01:11.034112+00:00,3.3734915,9.7668829,26.2348652,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7668829
13,2022-01-15 13:01:14.407444+00:00,3.3733768,9.7675476,26.2390385,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7675476
14,2022-01-15 13:01:17.781880+00:00,3.3744516,9.7613268,26.2544498,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7613268
15,2022-01-15 13:01:21.155733+00:00,3.3738732,9.7646732,26.2512875,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7646732
16,2022-01-15 13:01:24.528408+00:00,3.3726397,9.7718182,26.2042217,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7718182
17,2022-01-15 13:01:27.901488+00:00,3.3731346,9.7689505,26.1665859,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7689505
18,2022-01-15 13:01:31.275156+00:00,3.3736711,9.7658443,26.1292400,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7658443
19,2022-01-15 13:01:34.648711+00:00,3.3737116,9.7656097,26.0817661,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7656097
20,2022-01-15 13:01:38.022144+00:00,3.3733523,9.7676897,26.0544586,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7676897
21,2022-01-15 13:01:41.395573+00:00,3.3734136,9.7673349,26.0427780,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7673349
22,2022-01-15 13:01:44.769262+00:00,3.3737161,9.7655830,26.0475483,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7655830
23,2022-01-15 13:01:48.143668+00:00,3.3745232,9.7609129,26.0485020,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7609129
24,2022-01-15 13:01:51.517092+00:00,3.3733814,9.7675209,26.0476837,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7675209
25,2022-01-15 13:01:54.889586+00:00,3.3724971,9.7726440,25.9818649,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7726440
26,2022-01-15 13:01:58.263168+00:00,3.3736162,9.7661619,25.9596176,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7661619
27,2022-01-15 13:02:01.636723+00:00,3.3735976,9.7662697,25.8952503,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7662697
28,2022-01-15 13:02:05.010314+00:00,3.3735929,9.7662973,25.8728580,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7662973
29,2022-01-15 13:02:08.383717+00:00,3.3734608,9.7670612,25.8439732,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7670612
30,2022-01-15 13:02:11.756991+00:00,3.3732824,9.7680950,25.8556767,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7680950
31,2022-01-15 13:02:15.131232+00:00,3.3741872,9.7628555,25.8607140,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7628555
32,2022-01-15 13:02:18.505198+00:00,3.3741684,9.7629662,25.8578033,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7629662
33,2022-01-15 13:02:21.878091+00:00,3.3729177,9.7702074,25.8309383,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7702074
34,2022-01-15 13:02:25.250829+00:00,3.3727965,9.7709093,25.7825394,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7709093
35,2022-01-15 13:02:28.624573+00:00,3.3737707,9.7652674,25.7437077,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7652674
36,2022-01-15 13:02:31.998137+00:00,3.3735642,9.7664623,25.6884041,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7664623
37,2022-01-15 13:02:35.371716+00:00,3.3734684,9.7670174,25.6695671,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7670174
38,2022-01-15 13:02:38.745109+00:00,3.3734407,9.7671776,25.6522350,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7671776
39,2022-01-15 13:02:42.118498+00:00,3.3734107,9.7673512,25.6623535,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7673512
40,2022-01-15 13:02:45.493009+00:00,3.3745100,9.7609882,25.6644478,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7609882
41,2022-01-15 13:02:48.866648+00:00,3.3737411,9.7654381,25.6624413,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7654381
42,2022-01-15 13:02:52.239096+00:00,3.3724499,9.7729177,25.6052704,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7729177
43,2022-01-15 13:02:55.612067+00:00,3.3733006,9.7679892,25.5728817,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7679892
44,2022-01-15 13:02:58.985985+00:00,3.3736210,9.7661343,25.5311623,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7661343
