temperature_average (c);gravity_average (m/s2);velocity_average (m/s);period_average (s);samples;datetime_start (utc);datetime_end (utc);data_t_corrected;country;city;university;lat;long;alt
19.013281249999984;9.766604332812499;25.763963582812504;3.3735400359375;64;2022-01-15 07:00:33.985790+00:00;2022-01-15 07:04:06.519739+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
19.00171874999999;9.766731065625002;25.7743709671875;3.373518098437499;64;2022-01-15 07:12:34.986559+00:00;2022-01-15 07:16:07.517017+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.997499999999985;9.7666179;25.771015109374996;3.37353770625;64;2022-01-15 07:24:33.948015+00:00;2022-01-15 07:28:06.483031+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
19.008593749999978;9.766753254687496;25.726140764062496;3.3735144203125005;64;2022-01-15 07:36:34.946079+00:00;2022-01-15 07:40:07.475368+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
19.005781249999984;9.766609760937497;25.727585462500002;3.373539228125001;64;2022-01-15 07:48:33.928165+00:00;2022-01-15 07:52:06.461403+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.984999999999985;9.766714856250001;25.745689179687496;3.373520971875;64;2022-01-15 08:00:34.931431+00:00;2022-01-15 08:04:07.460173+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
19.00093749999999;9.766599698437503;25.749640106250006;3.3735408;64;2022-01-15 08:12:33.923877+00:00;2022-01-15 08:16:06.449746+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
19.001093749999995;9.7667324578125;25.750543090625;3.3735180062500008;64;2022-01-15 08:24:35.001664+00:00;2022-01-15 08:28:07.530234+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
19.003437499999983;9.766595556250005;25.764471593750002;3.373541529687501;64;2022-01-15 08:36:33.993274+00:00;2022-01-15 08:40:06.529467+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.98906249999999;9.7667503078125;25.785375270312493;3.3735147499999996;64;2022-01-15 08:48:34.996824+00:00;2022-01-15 08:52:07.535173+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.989843749999984;9.7665755890625;25.77358833125;3.3735449718750004;64;2022-01-15 09:00:34.003190+00:00;2022-01-15 09:04:06.521402+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
19.00062499999999;9.7667094140625;25.76452517500001;3.3735218640625004;64;2022-01-15 09:12:34.989394+00:00;2022-01-15 09:16:07.522927+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.98124999999998;9.7665964265625;25.777523879687504;3.373541374999998;64;2022-01-15 09:24:33.961558+00:00;2022-01-15 09:28:06.496229+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.965156249999993;9.7667474625;25.79880556406251;3.3735152078125;64;2022-01-15 09:36:34.960171+00:00;2022-01-15 09:40:07.489913+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.97093749999999;9.766717459374998;25.8354031703125;3.3735204843749997;64;2022-01-15 09:48:33.947151+00:00;2022-01-15 09:52:06.478091+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.976562499999986;9.7666922515625;25.763800031250007;3.3735248265624986;64;2022-01-15 10:00:34.948321+00:00;2022-01-15 10:04:07.478298+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.9584375;9.766687795312501;25.827782182812502;3.373525645312501;64;2022-01-15 10:12:33.940265+00:00;2022-01-15 10:16:06.466214+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.967656249999994;9.7667163953125;25.745678395312503;3.3735206468749994;64;2022-01-15 10:24:35.018145+00:00;2022-01-15 10:28:07.546916+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.964218749999993;9.766600342187498;25.751723884375004;3.373540953125;64;2022-01-15 10:36:33.991388+00:00;2022-01-15 10:40:06.526955+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.942343750000003;9.76673725;25.757741959374997;3.3735174156249994;64;2022-01-15 10:48:34.994882+00:00;2022-01-15 10:52:07.531128+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.930625000000006;9.766624110937503;25.746454542187493;3.3735368406250004;64;2022-01-15 11:00:34.007453+00:00;2022-01-15 11:04:06.534608+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.931875;9.766727718749998;25.749687229687506;3.373518979687498;64;2022-01-15 11:12:35.012995+00:00;2022-01-15 11:16:07.547564+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.946562499999995;9.766592871875003;25.762492921874994;3.3735419828124997;64;2022-01-15 11:24:33.960603+00:00;2022-01-15 11:28:06.495387+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.953749999999992;9.766725551562502;25.800883115624995;3.373518990625001;64;2022-01-15 11:36:34.957323+00:00;2022-01-15 11:40:07.485166+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.93453125;9.7667080421875;25.825161815624995;3.373521959375001;64;2022-01-15 11:48:33.923141+00:00;2022-01-15 11:52:06.473309+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.9465625;9.766711631249999;25.812425670312496;3.3735212515625013;64;2022-01-15 12:00:34.966625+00:00;2022-01-15 12:04:07.494960+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
