sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-14 21:12:34.894610+00:00,3.3752823,9.7565231,26.5558910,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7565231
2,2022-01-14 21:12:38.267015+00:00,3.3730102,9.7696714,26.5674458,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7696714
3,2022-01-14 21:12:41.640757+00:00,3.3738337,9.7649021,26.5212898,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7649021
4,2022-01-14 21:12:45.013816+00:00,3.3729112,9.7702446,26.5321293,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7702446
5,2022-01-14 21:12:48.387055+00:00,3.3731804,9.7686853,26.4118767,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7686853
6,2022-01-14 21:12:51.760764+00:00,3.3736720,9.7658386,26.2892609,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7658386
7,2022-01-14 21:12:55.134344+00:00,3.3735471,9.7665615,26.2542629,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7665615
8,2022-01-14 21:12:58.507937+00:00,3.3736382,9.7660351,26.2238045,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7660351
9,2022-01-14 21:13:01.881209+00:00,3.3731494,9.7688646,26.2776928,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7688646
10,2022-01-14 21:13:05.256512+00:00,3.3750963,9.7575970,26.3676319,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7575970
11,2022-01-14 21:13:08.629587+00:00,3.3730786,9.7692757,26.3218441,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7692757
12,2022-01-14 21:13:12.003643+00:00,3.3741114,9.7632942,26.3124027,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7632942
13,2022-01-14 21:13:15.375552+00:00,3.3717647,9.7768908,26.2313633,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7768908
