sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 16:24:34.962547+00:00,3.3740253,9.7637939,26.4576759,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7637939
2,2022-01-15 16:24:38.336325+00:00,3.3739564,9.7641916,26.3387680,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7641916
3,2022-01-15 16:24:41.709756+00:00,3.3731070,9.7691107,26.3127747,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7691107
4,2022-01-15 16:24:45.083509+00:00,3.3732486,9.7682905,26.3528786,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7682905
5,2022-01-15 16:24:48.458922+00:00,3.3750777,9.7577057,26.4420490,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7577057
6,2022-01-15 16:24:51.832382+00:00,3.3731089,9.7690992,26.4376945,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7690992
7,2022-01-15 16:24:55.206619+00:00,3.3737149,9.7655897,26.4233742,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7655897
8,2022-01-15 16:24:58.580726+00:00,3.3737361,9.7654676,26.4308605,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7654676
9,2022-01-15 16:25:01.953256+00:00,3.3722303,9.7741909,26.3026447,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7741909
10,2022-01-15 16:25:05.327359+00:00,3.3738325,9.7649088,26.1803055,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7649088
11,2022-01-15 16:25:08.701324+00:00,3.3736694,9.7658539,26.1576004,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7658539
