sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-14 21:24:33.936043+00:00,3.3742328,9.7625933,26.4685326,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7625933
2,2022-01-14 21:24:37.308489+00:00,3.3735108,9.7667723,26.3805618,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7667723
3,2022-01-14 21:24:40.681478+00:00,3.3734031,9.7673960,26.3571129,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7673960
4,2022-01-14 21:24:44.054553+00:00,3.3733139,9.7679119,26.4004574,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7679119
5,2022-01-14 21:24:47.428825+00:00,3.3747349,9.7596884,26.4082088,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7596884
6,2022-01-14 21:24:50.802224+00:00,3.3737078,9.7656317,26.4803867,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7656317
7,2022-01-14 21:24:54.175628+00:00,3.3734992,9.7668400,26.4245930,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7668400
8,2022-01-14 21:24:57.549031+00:00,3.3738174,9.7649965,26.4379044,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7649965
9,2022-01-14 21:25:00.921065+00:00,3.3721180,9.7748413,26.3128891,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7748413
10,2022-01-14 21:25:04.294495+00:00,3.3736601,9.7659082,26.2567577,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7659082
11,2022-01-14 21:25:07.668158+00:00,3.3737855,9.7651815,26.1538868,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7651815
12,2022-01-14 21:25:11.041520+00:00,3.3735442,9.7665777,26.1184750,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7665777
13,2022-01-14 21:25:14.414348+00:00,3.3730636,9.7693615,26.1590881,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7693615
14,2022-01-14 21:25:17.789574+00:00,3.3753793,9.7559624,26.2362957,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7559624
15,2022-01-14 21:25:21.162238+00:00,3.3729868,9.7698069,26.2541962,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7698069
16,2022-01-14 21:25:24.536378+00:00,3.3741498,9.7630730,26.2096958,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7630730
17,2022-01-14 21:25:27.908235+00:00,3.3720174,9.7754250,26.2003593,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7754250
18,2022-01-14 21:25:31.281742+00:00,3.3736582,9.7659187,26.0824490,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7659187
19,2022-01-14 21:25:34.655243+00:00,3.3736806,9.7657890,25.9693699,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7657890
20,2022-01-14 21:25:38.028704+00:00,3.3735340,9.7666378,25.9340496,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7666378
21,2022-01-14 21:25:41.402014+00:00,3.3734312,9.7672329,25.9257851,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7672329
22,2022-01-14 21:25:44.775456+00:00,3.3735204,9.7667160,25.9723282,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7667160
23,2022-01-14 21:25:48.150154+00:00,3.3749785,9.7582788,26.0418015,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7582788
24,2022-01-14 21:25:51.523252+00:00,3.3729830,9.7698298,26.0062141,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7698298
25,2022-01-14 21:25:54.897252+00:00,3.3741302,9.7631855,26.0237122,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7631855
26,2022-01-14 21:25:58.268934+00:00,3.3717177,9.7771626,25.8811340,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7771626
27,2022-01-14 21:26:01.642921+00:00,3.3740501,9.7636490,25.8359222,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7636490
28,2022-01-14 21:26:05.016439+00:00,3.3735857,9.7663383,25.7355404,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7663383
29,2022-01-14 21:26:08.389698+00:00,3.3733196,9.7678785,25.7155933,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7678785
30,2022-01-14 21:26:11.763062+00:00,3.3733799,9.7675295,25.7433510,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7675295
31,2022-01-14 21:26:15.138093+00:00,3.3750553,9.7578344,25.7858334,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7578344
32,2022-01-14 21:26:18.511335+00:00,3.3732579,9.7682371,25.8446217,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7682371
33,2022-01-14 21:26:21.884958+00:00,3.3736732,9.7658319,25.7841434,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7658319
34,2022-01-14 21:26:25.258244+00:00,3.3732946,9.7680244,25.7841644,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7680244
35,2022-01-14 21:26:28.630634+00:00,3.3723462,9.7735195,25.6697865,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7735195
36,2022-01-14 21:26:32.004331+00:00,3.3737316,9.7654943,25.6059952,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7654943
37,2022-01-14 21:26:35.378028+00:00,3.3737020,9.7656641,25.5181580,19.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.24,0,9.7656641
38,2022-01-14 21:26:38.751727+00:00,3.3736248,9.7661114,25.4899902,19.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.24,0,9.7661114
