sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 01:36:34.931337+00:00,3.3734064,9.7673759,26.5202751,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7673759
2,2022-01-15 01:36:38.304229+00:00,3.3735228,9.7667027,26.5095634,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7667027
3,2022-01-15 01:36:41.678013+00:00,3.3737304,9.7655010,26.4968605,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7655010
4,2022-01-15 01:36:45.051642+00:00,3.3735323,9.7666473,26.4686279,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7666473
5,2022-01-15 01:36:48.425027+00:00,3.3733957,9.7674389,26.4443665,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7674389
6,2022-01-15 01:36:51.798634+00:00,3.3735275,9.7666750,26.4099121,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7666750
7,2022-01-15 01:36:55.172328+00:00,3.3737264,9.7655239,26.3760414,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7655239
8,2022-01-15 01:36:58.545780+00:00,3.3735738,9.7664080,26.3374691,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7664080
9,2022-01-15 01:37:01.919405+00:00,3.3734641,9.7670422,26.3150234,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7670422
10,2022-01-15 01:37:05.292857+00:00,3.3733840,9.7675066,26.2967377,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7675066
11,2022-01-15 01:37:08.666597+00:00,3.3736153,9.7661667,26.2854195,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7661667
12,2022-01-15 01:37:12.040321+00:00,3.3736711,9.7658443,26.2750340,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7658443
13,2022-01-15 01:37:15.413617+00:00,3.3734758,9.7669754,26.2468090,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7669754
14,2022-01-15 01:37:18.787143+00:00,3.3733952,9.7674417,26.2165527,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7674417
15,2022-01-15 01:37:22.160794+00:00,3.3736191,9.7661457,26.1835632,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7661457
16,2022-01-15 01:37:25.534177+00:00,3.3736253,9.7661095,26.1491013,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7661095
17,2022-01-15 01:37:28.907662+00:00,3.3735046,9.7668076,26.1135635,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7668076
18,2022-01-15 01:37:32.281241+00:00,3.3734527,9.7671089,26.1009388,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7671089
19,2022-01-15 01:37:35.654804+00:00,3.3733854,9.7674980,26.0816307,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7674980
20,2022-01-15 01:37:39.028454+00:00,3.3736892,9.7657385,26.0699959,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7657385
21,2022-01-15 01:37:42.402117+00:00,3.3736448,9.7659960,26.0505924,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7659960
22,2022-01-15 01:37:45.775460+00:00,3.3733366,9.7677813,26.0196533,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7677813
23,2022-01-15 01:37:49.148947+00:00,3.3734245,9.7672720,25.9895325,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7672720
24,2022-01-15 01:37:52.522683+00:00,3.3737354,9.7654715,25.9535236,19.05,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.05,0,9.7654715
25,2022-01-15 01:37:55.896202+00:00,3.3735623,9.7664738,25.9188328,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7664738
26,2022-01-15 01:37:59.269541+00:00,3.3734531,9.7671061,25.8887424,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7671061
27,2022-01-15 01:38:02.642942+00:00,3.3733673,9.7676029,25.8760204,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7676029
28,2022-01-15 01:38:06.016521+00:00,3.3735235,9.7666979,25.8663826,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7666979
29,2022-01-15 01:38:09.390262+00:00,3.3736868,9.7657528,25.8530560,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7657528
30,2022-01-15 01:38:12.763729+00:00,3.3734796,9.7669525,25.8287487,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7669525
31,2022-01-15 01:38:16.137103+00:00,3.3733449,9.7677326,25.8007622,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7677326
32,2022-01-15 01:38:19.510646+00:00,3.3735366,9.7666225,25.7676983,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7666225
33,2022-01-15 01:38:22.884290+00:00,3.3736756,9.7658176,25.7388668,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7658176
34,2022-01-15 01:38:26.257758+00:00,3.3734765,9.7669706,25.6922283,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7669706
35,2022-01-15 01:38:29.631200+00:00,3.3734114,9.7673473,25.6765404,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7673473
36,2022-01-15 01:38:33.004606+00:00,3.3734157,9.7673225,25.6589355,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7673225
37,2022-01-15 01:38:36.378279+00:00,3.3735840,9.7663479,25.6488190,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7663479
38,2022-01-15 01:38:39.751792+00:00,3.3736515,9.7659578,25.6318855,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7659578
39,2022-01-15 01:38:43.125165+00:00,3.3733706,9.7675838,25.6071568,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7675838
40,2022-01-15 01:38:46.498196+00:00,3.3734021,9.7674007,25.5740623,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7674007
41,2022-01-15 01:38:49.872211+00:00,3.3736229,9.7661228,25.5387383,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7661228
42,2022-01-15 01:38:53.245740+00:00,3.3735712,9.7664223,25.5110493,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7664223
43,2022-01-15 01:38:56.619188+00:00,3.3734739,9.7669849,25.4718761,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7669849
44,2022-01-15 01:38:59.992451+00:00,3.3733130,9.7679186,25.4616051,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7679186
45,2022-01-15 01:39:03.365995+00:00,3.3734436,9.7671614,25.4481277,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7671614
46,2022-01-15 01:39:06.739604+00:00,3.3736751,9.7658205,25.4325447,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7658205
47,2022-01-15 01:39:10.113199+00:00,3.3735304,9.7666588,25.4109650,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7666588
48,2022-01-15 01:39:13.486482+00:00,3.3733299,9.7678194,25.3872452,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7678194
49,2022-01-15 01:39:16.859913+00:00,3.3734798,9.7669506,25.3509693,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7669506
50,2022-01-15 01:39:20.233552+00:00,3.3736155,9.7661657,25.3151608,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7661657
51,2022-01-15 01:39:23.607064+00:00,3.3735161,9.7667408,25.2836933,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7667408
52,2022-01-15 01:39:26.980545+00:00,3.3734863,9.7669144,25.2570477,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7669144
53,2022-01-15 01:39:30.353828+00:00,3.3733339,9.7677965,25.2428913,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7677965
54,2022-01-15 01:39:33.727307+00:00,3.3734884,9.7669010,25.2270660,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7669010
55,2022-01-15 01:39:37.100867+00:00,3.3736451,9.7659941,25.2205048,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7659941
56,2022-01-15 01:39:40.474293+00:00,3.3734365,9.7672024,25.1942673,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7672024
