sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 13:36:35.023765+00:00,3.3735468,9.7665634,26.5432377,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7665634
2,2022-01-15 13:36:38.397317+00:00,3.3741441,9.7631063,26.5368938,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7631063
3,2022-01-15 13:36:41.771269+00:00,3.3737054,9.7656460,26.5162487,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7656460
4,2022-01-15 13:36:45.144512+00:00,3.3728986,9.7703180,26.4823380,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7703180
5,2022-01-15 13:36:48.518018+00:00,3.3734040,9.7673903,26.4495678,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7673903
6,2022-01-15 13:36:51.892054+00:00,3.3737149,9.7655897,26.4139786,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7655897
7,2022-01-15 13:36:55.265675+00:00,3.3735614,9.7664785,26.3592072,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7664785
8,2022-01-15 13:36:58.639446+00:00,3.3736005,9.7662525,26.3356800,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7662525
9,2022-01-15 13:37:02.013056+00:00,3.3733027,9.7679777,26.3466702,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7679777
10,2022-01-15 13:37:05.387343+00:00,3.3737745,9.7652454,26.3388405,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7652454
11,2022-01-15 13:37:08.761680+00:00,3.3741283,9.7631969,26.3303604,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7631969
12,2022-01-15 13:37:12.135009+00:00,3.3732085,9.7685223,26.3052883,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7685223
13,2022-01-15 13:37:15.508357+00:00,3.3729768,9.7698641,26.2751732,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7698641
14,2022-01-15 13:37:18.882331+00:00,3.3737330,9.7654848,26.2343349,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7654848
15,2022-01-15 13:37:22.256005+00:00,3.3734379,9.7671947,26.1839771,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7671947
16,2022-01-15 13:37:25.629772+00:00,3.3735933,9.7662945,26.1537495,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7662945
17,2022-01-15 13:37:29.003614+00:00,3.3735313,9.7666531,26.1366940,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7666531
18,2022-01-15 13:37:32.377148+00:00,3.3733768,9.7675476,26.1373806,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7675476
19,2022-01-15 13:37:35.751291+00:00,3.3740091,9.7638865,26.1433315,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7638865
20,2022-01-15 13:37:39.125570+00:00,3.3739214,9.7643948,26.1234779,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7643948
21,2022-01-15 13:37:42.498692+00:00,3.3728812,9.7704182,26.0888996,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7704182
22,2022-01-15 13:37:45.872190+00:00,3.3732543,9.7682581,26.0609379,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7682581
23,2022-01-15 13:37:49.246127+00:00,3.3738084,9.7650490,26.0282726,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7650490
