sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 01:00:33.939070+00:00,3.3740554,9.7636194,26.4562225,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7636194
2,2022-01-15 01:00:37.312326+00:00,3.3739114,9.7644520,26.3352623,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7644520
3,2022-01-15 01:00:40.685440+00:00,3.3731561,9.7688255,26.3086491,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7688255
4,2022-01-15 01:00:44.058748+00:00,3.3732548,9.7682543,26.3386307,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7682543
5,2022-01-15 01:00:47.433778+00:00,3.3750589,9.7578144,26.4211559,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7578144
6,2022-01-15 01:00:50.806829+00:00,3.3731253,9.7690048,26.4138393,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7690048
7,2022-01-15 01:00:54.180564+00:00,3.3736310,9.7660761,26.4028854,19.03,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.03,0,9.7660761
8,2022-01-15 01:00:57.554483+00:00,3.3738952,9.7645464,26.4035397,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7645464
9,2022-01-15 01:01:00.926270+00:00,3.3720315,9.7753429,26.2844009,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7753429
10,2022-01-15 01:01:04.300556+00:00,3.3738751,9.7646627,26.1579647,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7646627
11,2022-01-15 01:01:07.674366+00:00,3.3737769,9.7652321,26.1241188,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7652321
12,2022-01-15 01:01:11.047313+00:00,3.3729482,9.7700310,26.0915432,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7700310
13,2022-01-15 01:01:14.420443+00:00,3.3732636,9.7682037,26.1285992,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7682037
14,2022-01-15 01:01:17.795470+00:00,3.3748941,9.7587671,26.2357635,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7587671
15,2022-01-15 01:01:21.168909+00:00,3.3735032,9.7668152,26.2040367,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7668152
16,2022-01-15 01:01:24.542409+00:00,3.3733644,9.7676201,26.1803284,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7676201
17,2022-01-15 01:01:27.914859+00:00,3.3724747,9.7727747,26.1705284,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7727747
18,2022-01-15 01:01:31.288656+00:00,3.3737791,9.7652187,26.0175438,19.04,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.04,0,9.7652187
19,2022-01-15 01:01:34.662610+00:00,3.3739123,9.7644472,25.9295444,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7644472
20,2022-01-15 01:01:38.035955+00:00,3.3733773,9.7675447,25.9061699,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7675447
21,2022-01-15 01:01:41.409310+00:00,3.3732755,9.7681341,25.8605137,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7681341
22,2022-01-15 01:01:44.783625+00:00,3.3746009,9.7604628,25.9460144,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7604628
23,2022-01-15 01:01:48.157197+00:00,3.3734128,9.7673397,26.0152092,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7673397
24,2022-01-15 01:01:51.530749+00:00,3.3733993,9.7674179,25.9756489,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7674179
25,2022-01-15 01:01:54.904602+00:00,3.3740098,9.7638826,25.9374943,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7638826
26,2022-01-15 01:01:58.276622+00:00,3.3718433,9.7764339,25.8279209,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7764339
27,2022-01-15 01:02:01.650444+00:00,3.3738697,9.7646942,25.7912674,19.06,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.06,0,9.7646942
28,2022-01-15 01:02:05.024415+00:00,3.3738980,9.7645302,25.6670513,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7645302
29,2022-01-15 01:02:08.397565+00:00,3.3731506,9.7688580,25.6392612,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7688580
30,2022-01-15 01:02:11.770655+00:00,3.3730686,9.7693329,25.7116528,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7693329
31,2022-01-15 01:02:15.145917+00:00,3.3752437,9.7567463,25.7908669,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7567463
32,2022-01-15 01:02:18.518754+00:00,3.3729529,9.7700024,25.7780666,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7700024
33,2022-01-15 01:02:21.892503+00:00,3.3736272,9.7660980,25.7518539,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7660980
34,2022-01-15 01:02:25.265952+00:00,3.3734300,9.7672396,25.7692986,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7672396
35,2022-01-15 01:02:28.638350+00:00,3.3726134,9.7719698,25.6329002,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7719698
36,2022-01-15 01:02:32.012171+00:00,3.3737116,9.7656097,25.5047741,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7656097
37,2022-01-15 01:02:35.385842+00:00,3.3736060,9.7662210,25.4848976,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7662210
38,2022-01-15 01:02:38.759181+00:00,3.3732386,9.7683487,25.4517727,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7683487
39,2022-01-15 01:02:42.132299+00:00,3.3732061,9.7685366,25.4947796,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7685366
40,2022-01-15 01:02:45.506857+00:00,3.3744581,9.7612886,25.5940533,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7612886
41,2022-01-15 01:02:48.880504+00:00,3.3736191,9.7661457,25.5513916,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7661457
42,2022-01-15 01:02:52.254265+00:00,3.3737254,9.7655287,25.5362263,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7655287
43,2022-01-15 01:02:55.626146+00:00,3.3718729,9.7762623,25.4951916,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7762623
44,2022-01-15 01:02:59.000013+00:00,3.3738248,9.7649536,25.3873940,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7649536
45,2022-01-15 01:03:02.374041+00:00,3.3740649,9.7635641,25.2873993,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7635641
46,2022-01-15 01:03:05.747157+00:00,3.3732071,9.7685308,25.2439785,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7685308
47,2022-01-15 01:03:09.120369+00:00,3.3730755,9.7692938,25.2392864,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7692938
48,2022-01-15 01:03:12.495430+00:00,3.3751817,9.7571039,25.3207436,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7571039
