sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-14 22:48:34.881131+00:00,3.3749127,9.7586594,26.5516396,19.08,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.08,0,9.7586594
2,2022-01-14 22:48:38.253918+00:00,3.3737020,9.7656641,26.5070915,19.07,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.07,0,9.7656641
3,2022-01-14 22:48:41.627328+00:00,3.3734303,9.7672386,26.4598808,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7672386
4,2022-01-14 22:48:44.999633+00:00,3.3724890,9.7726917,26.4961796,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7726917
5,2022-01-14 22:48:48.372850+00:00,3.3735919,9.7663021,26.3265076,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7663021
6,2022-01-14 22:48:51.747739+00:00,3.3749022,9.7587204,26.2161846,19.09,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.09,0,9.7587204
7,2022-01-14 22:48:55.120727+00:00,3.3729892,9.7697935,26.3232594,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7697935
8,2022-01-14 22:48:58.493628+00:00,3.3730302,9.7695560,26.1719303,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7695560
9,2022-01-14 22:49:01.868148+00:00,3.3746567,9.7601404,26.2414112,19.10,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.10,0,9.7601404
10,2022-01-14 22:49:05.241104+00:00,3.3732033,9.7685528,26.2937050,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7685528
11,2022-01-14 22:49:08.614744+00:00,3.3735752,9.7663994,26.2585583,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7663994
12,2022-01-14 22:49:11.988298+00:00,3.3736985,9.7656851,26.2606392,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7656851
13,2022-01-14 22:49:15.360338+00:00,3.3721280,9.7747841,26.1496944,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7747841
14,2022-01-14 22:49:18.734240+00:00,3.3740339,9.7637434,26.0479336,19.11,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.11,0,9.7637434
15,2022-01-14 22:49:22.108966+00:00,3.3748317,9.7591276,26.0821762,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7591276
16,2022-01-14 22:49:25.481043+00:00,3.3722348,9.7741642,26.0412102,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7741642
17,2022-01-14 22:49:28.853969+00:00,3.3730190,9.7696199,25.9816170,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7696199
18,2022-01-14 22:49:32.228597+00:00,3.3749571,9.7584038,26.1048203,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7584038
19,2022-01-14 22:49:35.601996+00:00,3.3733983,9.7674236,26.0812435,19.12,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.12,0,9.7674236
20,2022-01-14 22:49:38.975312+00:00,3.3734770,9.7669687,26.0214214,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7669687
21,2022-01-14 22:49:42.349031+00:00,3.3738813,9.7646265,26.0284767,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7646265
22,2022-01-14 22:49:45.721318+00:00,3.3723860,9.7732887,25.9394321,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7732887
23,2022-01-14 22:49:49.095224+00:00,3.3740764,9.7634974,25.8031712,19.15,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.15,0,9.7634974
24,2022-01-14 22:49:52.469265+00:00,3.3739974,9.7639542,25.8977451,19.13,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.13,0,9.7639542
25,2022-01-14 22:49:55.841686+00:00,3.3722165,9.7742710,25.7324581,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7742710
26,2022-01-14 22:49:59.215373+00:00,3.3734937,9.7668715,25.7879276,19.14,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.14,0,9.7668715
27,2022-01-14 22:50:02.590165+00:00,3.3746297,9.7602959,25.9059238,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7602959
28,2022-01-14 22:50:05.964013+00:00,3.3735490,9.7665510,25.8362560,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7665510
29,2022-01-14 22:50:09.337519+00:00,3.3733735,9.7675667,25.8210430,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7675667
30,2022-01-14 22:50:12.709818+00:00,3.3721356,9.7747393,25.8206635,19.16,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.16,0,9.7747393
31,2022-01-14 22:50:16.084097+00:00,3.3741050,9.7633324,25.6832581,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7633324
32,2022-01-14 22:50:19.459008+00:00,3.3748097,9.7592554,25.6014500,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7592554
33,2022-01-14 22:50:22.831923+00:00,3.3726130,9.7719727,25.6576786,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7719727
34,2022-01-14 22:50:26.205048+00:00,3.3729429,9.7700605,25.5182648,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7700605
35,2022-01-14 22:50:29.580158+00:00,3.3749290,9.7585659,25.6129341,19.17,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.17,0,9.7585659
36,2022-01-14 22:50:32.953422+00:00,3.3730412,9.7694921,25.6579418,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7694921
37,2022-01-14 22:50:36.327115+00:00,3.3735178,9.7667313,25.5981560,19.18,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.18,0,9.7667313
38,2022-01-14 22:50:39.701204+00:00,3.3739653,9.7641411,25.6068935,19.19,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.19,0,9.7641411
39,2022-01-14 22:50:43.073254+00:00,3.3717890,9.7767496,25.4811592,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7767496
40,2022-01-14 22:50:46.447431+00:00,3.3742037,9.7627611,25.3912811,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7627611
41,2022-01-14 22:50:49.822406+00:00,3.3746247,9.7603254,25.4511871,19.20,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.20,0,9.7603254
42,2022-01-14 22:50:53.194572+00:00,3.3721242,9.7748060,25.3645782,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7748060
43,2022-01-14 22:50:56.567791+00:00,3.3729320,9.7701244,25.3572769,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7701244
44,2022-01-14 22:50:59.942596+00:00,3.3746772,9.7600222,25.4575882,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7600222
45,2022-01-14 22:51:03.316615+00:00,3.3738365,9.7648859,25.4343414,19.24,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.24,0,9.7648859
46,2022-01-14 22:51:06.690095+00:00,3.3733416,9.7677517,25.3695774,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7677517
47,2022-01-14 22:51:10.063526+00:00,3.3732262,9.7684202,25.4168491,19.25,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.25,0,9.7684202
48,2022-01-14 22:51:13.436450+00:00,3.3727927,9.7709312,25.2769947,19.26,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.26,0,9.7709312
49,2022-01-14 22:51:16.811157+00:00,3.3745151,9.7609587,25.1596851,19.22,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.22,0,9.7609587
50,2022-01-14 22:51:20.184746+00:00,3.3734169,9.7673149,25.2410336,19.21,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.21,0,9.7673149
51,2022-01-14 22:51:23.557401+00:00,3.3725266,9.7724724,25.0735283,19.26,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.26,0,9.7724724
52,2022-01-14 22:51:26.931895+00:00,3.3743124,9.7621317,25.1483917,19.30,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.30,0,9.7621317
53,2022-01-14 22:51:30.305666+00:00,3.3736320,9.7660704,25.2282600,19.26,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.26,0,9.7660704
