sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 05:36:34.922927+00:00,3.3733997,9.7674150,26.5386143,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7674150
2,2022-01-15 05:36:38.295810+00:00,3.3735309,9.7666559,26.5167656,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7666559
3,2022-01-15 05:36:41.669363+00:00,3.3735662,9.7664509,26.5031166,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7664509
4,2022-01-15 05:36:45.042877+00:00,3.3735790,9.7663765,26.4844055,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7663765
5,2022-01-15 05:36:48.416513+00:00,3.3735142,9.7667522,26.4542522,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7667522
6,2022-01-15 05:36:51.790015+00:00,3.3734646,9.7670393,26.4243813,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7670393
7,2022-01-15 05:36:55.163631+00:00,3.3737035,9.7656565,26.3912868,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7656565
8,2022-01-15 05:36:58.537320+00:00,3.3735886,9.7663221,26.3650723,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7663221
9,2022-01-15 05:37:01.910866+00:00,3.3734832,9.7669325,26.3430214,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7669325
10,2022-01-15 05:37:05.284150+00:00,3.3733668,9.7676058,26.3137016,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7676058
11,2022-01-15 05:37:08.657833+00:00,3.3735623,9.7664738,26.3057041,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7664738
12,2022-01-15 05:37:12.031417+00:00,3.3736019,9.7662449,26.2846794,18.96,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.96,0,9.7662449
13,2022-01-15 05:37:15.405110+00:00,3.3735123,9.7667637,26.2651653,18.97,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.97,0,9.7667637
14,2022-01-15 05:37:18.778555+00:00,3.3734827,9.7669344,26.2351437,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7669344
15,2022-01-15 05:37:22.152115+00:00,3.3735111,9.7667704,26.2095814,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7667704
16,2022-01-15 05:37:25.525706+00:00,3.3736651,9.7658787,26.1755772,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7658787
17,2022-01-15 05:37:28.899297+00:00,3.3735704,9.7664261,26.1473598,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7664261
18,2022-01-15 05:37:32.272730+00:00,3.3734102,9.7673540,26.1278896,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7673540
19,2022-01-15 05:37:35.646170+00:00,3.3734674,9.7670231,26.1005306,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7670231
20,2022-01-15 05:37:39.019700+00:00,3.3735435,9.7665825,26.0850925,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7665825
21,2022-01-15 05:37:42.393264+00:00,3.3735790,9.7663765,26.0722713,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7663765
22,2022-01-15 05:37:45.766598+00:00,3.3734703,9.7670069,26.0508900,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7670069
23,2022-01-15 05:37:49.140137+00:00,3.3734403,9.7671804,26.0126953,19.00,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.00,0,9.7671804
24,2022-01-15 05:37:52.513805+00:00,3.3736482,9.7659760,25.9850540,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7659760
25,2022-01-15 05:37:55.887166+00:00,3.3735907,9.7663088,25.9611530,19.01,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,19.01,0,9.7663088
26,2022-01-15 05:37:59.260738+00:00,3.3734827,9.7669344,25.9303989,18.99,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.99,0,9.7669344
