sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 11:00:34.007453+00:00,3.3747849,9.7593985,26.5676804,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7593985
2,2022-01-15 11:00:37.380308+00:00,3.3737304,9.7655010,26.4751511,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7655010
3,2022-01-15 11:00:40.753705+00:00,3.3734305,9.7672377,26.4239597,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7672377
4,2022-01-15 11:00:44.126194+00:00,3.3725514,9.7723293,26.5194740,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7723293
5,2022-01-15 11:00:47.499684+00:00,3.3736162,9.7661619,26.3521576,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7661619
6,2022-01-15 11:00:50.875109+00:00,3.3755434,9.7550135,26.3383751,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7550135
7,2022-01-15 11:00:54.248070+00:00,3.3730423,9.7694845,26.3823795,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7694845
8,2022-01-15 11:00:57.620083+00:00,3.3720875,9.7750187,26.1631451,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7750187
9,2022-01-15 11:01:00.994573+00:00,3.3747058,9.7598553,26.2681465,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7598553
10,2022-01-15 11:01:04.367978+00:00,3.3732481,9.7682934,26.3311977,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7682934
11,2022-01-15 11:01:07.741324+00:00,3.3736010,9.7662497,26.1913280,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7662497
12,2022-01-15 11:01:11.114560+00:00,3.3730874,9.7692242,26.2570114,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7692242
13,2022-01-15 11:01:14.486836+00:00,3.3726079,9.7720013,26.1906147,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7720013
14,2022-01-15 11:01:17.861215+00:00,3.3743801,9.7617407,26.0778046,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7617407
