sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 15:36:35.041326+00:00,3.3741155,9.7632713,26.4744930,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7632713
2,2022-01-15 15:36:38.414345+00:00,3.3734169,9.7673149,26.3829880,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7673149
3,2022-01-15 15:36:41.787792+00:00,3.3734183,9.7673073,26.3477402,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7673073
4,2022-01-15 15:36:45.161361+00:00,3.3733537,9.7676811,26.3994064,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7676811
5,2022-01-15 15:36:48.536091+00:00,3.3743618,9.7618465,26.4088860,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7618465
6,2022-01-15 15:36:51.910694+00:00,3.3743725,9.7617846,26.4801769,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7617846
7,2022-01-15 15:36:55.284264+00:00,3.3733282,9.7678289,26.4533615,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7678289
8,2022-01-15 15:36:58.657997+00:00,3.3736033,9.7662363,26.4431267,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7662363
9,2022-01-15 15:37:02.030269+00:00,3.3720386,9.7753019,26.3171806,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7753019
10,2022-01-15 15:37:05.404540+00:00,3.3737755,9.7652388,26.2683315,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7652388
11,2022-01-15 15:37:08.778427+00:00,3.3736596,9.7659101,26.1626644,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7659101
12,2022-01-15 15:37:12.152147+00:00,3.3736048,9.7662277,26.1401730,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7662277
13,2022-01-15 15:37:15.525340+00:00,3.3729091,9.7702570,26.1776199,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7702570
