sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 18:36:33.985115+00:00,3.3740017,9.7639294,26.4696827,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7639294
2,2022-01-15 18:36:37.357957+00:00,3.3735204,9.7667160,26.4419556,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7667160
3,2022-01-15 18:36:40.731371+00:00,3.3737326,9.7654877,26.3877640,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7654877
4,2022-01-15 18:36:44.104005+00:00,3.3731003,9.7691488,26.3845959,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7691488
5,2022-01-15 18:36:47.478199+00:00,3.3741174,9.7632608,26.4144459,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7632608
6,2022-01-15 18:36:50.852585+00:00,3.3745737,9.7606201,26.4642658,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7606201
7,2022-01-15 18:36:54.225888+00:00,3.3735614,9.7664785,26.4586849,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7664785
8,2022-01-15 18:36:57.598080+00:00,3.3723807,9.7733183,26.4035625,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7733183
9,2022-01-15 18:37:00.970937+00:00,3.3730543,9.7694159,26.3187122,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7694159
10,2022-01-15 18:37:04.344752+00:00,3.3740087,9.7638893,26.2654190,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7638893
11,2022-01-15 18:37:07.718086+00:00,3.3733480,9.7677145,26.2038765,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7677145
12,2022-01-15 18:37:11.091105+00:00,3.3735008,9.7668295,26.2139282,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7668295
13,2022-01-15 18:37:14.463876+00:00,3.3731000,9.7691507,26.1910973,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7691507
14,2022-01-15 18:37:17.839157+00:00,3.3751564,9.7572508,26.2384834,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7572508
15,2022-01-15 18:37:21.212656+00:00,3.3736858,9.7657585,26.2730446,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7657585
16,2022-01-15 18:37:24.585795+00:00,3.3736005,9.7662525,26.2499714,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7662525
17,2022-01-15 18:37:27.957558+00:00,3.3717303,9.7770901,26.1528339,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7770901
18,2022-01-15 18:37:31.331076+00:00,3.3737192,9.7655649,26.1101398,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7655649
19,2022-01-15 18:37:34.704494+00:00,3.3739023,9.7645054,26.0545712,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7645054
20,2022-01-15 18:37:38.078186+00:00,3.3735881,9.7663240,25.9923820,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7663240
21,2022-01-15 18:37:41.450989+00:00,3.3730402,9.7694979,26.0043125,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7694979
22,2022-01-15 18:37:44.824318+00:00,3.3735816,9.7663622,26.0107231,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7663622
23,2022-01-15 18:37:48.199290+00:00,3.3751481,9.7572985,26.0607338,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7572985
24,2022-01-15 18:37:51.572471+00:00,3.3735292,9.7666655,26.0668068,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7666655
25,2022-01-15 18:37:54.945383+00:00,3.3730145,9.7696466,26.0456848,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7696466
26,2022-01-15 18:37:58.317331+00:00,3.3721781,9.7744932,25.9328327,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7744932
27,2022-01-15 18:38:01.691186+00:00,3.3740215,9.7638159,25.8665180,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7638159
28,2022-01-15 18:38:05.064343+00:00,3.3735216,9.7667093,25.8436584,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7667093
29,2022-01-15 18:38:08.438172+00:00,3.3735328,9.7666454,25.8047314,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7666454
30,2022-01-15 18:38:11.811504+00:00,3.3731039,9.7691288,25.7949886,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7691288
