sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 17:48:34.040021+00:00,3.3740253,9.7637939,26.4715843,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7637939
2,2022-01-15 17:48:37.412915+00:00,3.3734198,9.7672987,26.4216690,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7672987
3,2022-01-15 17:48:40.786860+00:00,3.3738227,9.7649660,26.3723602,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7649660
4,2022-01-15 17:48:44.160038+00:00,3.3730693,9.7693281,26.3982620,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7693281
5,2022-01-15 17:48:47.534419+00:00,3.3742704,9.7623739,26.4193554,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7623739
6,2022-01-15 17:48:50.909004+00:00,3.3744345,9.7614260,26.4740238,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7614260
7,2022-01-15 17:48:54.282701+00:00,3.3735251,9.7666883,26.4776630,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7666883
8,2022-01-15 17:48:57.655357+00:00,3.3726516,9.7717485,26.4335060,18.73,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.73,0,9.7717485
9,2022-01-15 17:49:01.028296+00:00,3.3727894,9.7709503,26.3266010,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7709503
10,2022-01-15 17:49:04.402522+00:00,3.3739805,9.7640524,26.2720051,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7640524
11,2022-01-15 17:49:07.776099+00:00,3.3732953,9.7680206,26.1866188,18.71,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.71,0,9.7680206
12,2022-01-15 17:49:11.149878+00:00,3.3736477,9.7659788,26.1901112,18.72,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.72,0,9.7659788
13,2022-01-15 17:49:14.522796+00:00,3.3730040,9.7697077,26.1980839,18.71,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.71,0,9.7697077
14,2022-01-15 17:49:17.898504+00:00,3.3753386,9.7561979,26.2407665,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7561979
15,2022-01-15 17:49:21.272292+00:00,3.3735902,9.7663126,26.2727680,18.71,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.71,0,9.7663126
16,2022-01-15 17:49:24.645636+00:00,3.3735056,9.7668018,26.2622776,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7668018
17,2022-01-15 17:49:28.017719+00:00,3.3718019,9.7766752,26.1684647,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7766752
18,2022-01-15 17:49:31.391601+00:00,3.3737080,9.7656298,26.1116219,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7656298
19,2022-01-15 17:49:34.765422+00:00,3.3736115,9.7661886,26.0592556,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7661886
20,2022-01-15 17:49:38.139224+00:00,3.3736224,9.7661257,25.9770756,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7661257
21,2022-01-15 17:49:41.512531+00:00,3.3731828,9.7686720,26.0025902,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7686720
22,2022-01-15 17:49:44.886360+00:00,3.3736591,9.7659130,26.0112438,18.74,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.74,0,9.7659130
23,2022-01-15 17:49:48.261507+00:00,3.3751090,9.7575245,26.0674229,18.75,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.75,0,9.7575245
24,2022-01-15 17:49:51.635292+00:00,3.3735273,9.7666769,26.0841808,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7666769
25,2022-01-15 17:49:55.008681+00:00,3.3732400,9.7683401,26.0511837,18.76,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.76,0,9.7683401
26,2022-01-15 17:49:58.380776+00:00,3.3719788,9.7756491,25.9327431,18.77,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.77,0,9.7756491
27,2022-01-15 17:50:01.754895+00:00,3.3740919,9.7634077,25.8744297,18.78,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.78,0,9.7634077
28,2022-01-15 17:50:05.128485+00:00,3.3732715,9.7681580,25.8120937,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7681580
29,2022-01-15 17:50:08.502330+00:00,3.3738248,9.7649536,25.7804012,18.79,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.79,0,9.7649536
30,2022-01-15 17:50:11.875532+00:00,3.3729427,9.7700624,25.7949219,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7700624
31,2022-01-15 17:50:15.250369+00:00,3.3747320,9.7597046,25.8381805,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7597046
32,2022-01-15 17:50:18.624646+00:00,3.3740561,9.7636156,25.8879337,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7636156
33,2022-01-15 17:50:21.998074+00:00,3.3734360,9.7672062,25.8755951,18.82,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.82,0,9.7672062
34,2022-01-15 17:50:25.370609+00:00,3.3722763,9.7739239,25.8157501,18.80,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.80,0,9.7739239
35,2022-01-15 17:50:28.743824+00:00,3.3731670,9.7687626,25.7278023,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7687626
36,2022-01-15 17:50:32.117955+00:00,3.3738627,9.7647343,25.6755714,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7647343
37,2022-01-15 17:50:35.491478+00:00,3.3733392,9.7677650,25.5907650,18.84,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.84,0,9.7677650
38,2022-01-15 17:50:38.864951+00:00,3.3735032,9.7668152,25.6222553,18.85,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.85,0,9.7668152
39,2022-01-15 17:50:42.238333+00:00,3.3730855,9.7692347,25.6100788,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7692347
40,2022-01-15 17:50:45.613758+00:00,3.3754034,9.7558222,25.6566639,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7558222
41,2022-01-15 17:50:48.987545+00:00,3.3734903,9.7668905,25.6834106,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7668905
42,2022-01-15 17:50:52.361124+00:00,3.3734674,9.7670231,25.6586933,18.81,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.81,0,9.7670231
43,2022-01-15 17:50:55.732915+00:00,3.3716474,9.7775717,25.5493584,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7775717
44,2022-01-15 17:50:59.107012+00:00,3.3739104,9.7644587,25.5104828,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7644587
45,2022-01-15 17:51:02.480625+00:00,3.3734560,9.7670889,25.4667931,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7670889
46,2022-01-15 17:51:05.854422+00:00,3.3736858,9.7657585,25.3848915,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7657585
47,2022-01-15 17:51:09.227727+00:00,3.3730974,9.7691650,25.4104900,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7691650
48,2022-01-15 17:51:12.601790+00:00,3.3739181,9.7644138,25.4313526,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7644138
49,2022-01-15 17:51:15.976626+00:00,3.3747511,9.7595949,25.4828339,18.83,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.83,0,9.7595949
50,2022-01-15 17:51:19.350364+00:00,3.3735142,9.7667522,25.4890118,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7667522
51,2022-01-15 17:51:22.723423+00:00,3.3729444,9.7700520,25.4587822,18.87,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.87,0,9.7700520
52,2022-01-15 17:51:26.095896+00:00,3.3723323,9.7735987,25.3505821,18.88,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.88,0,9.7735987
53,2022-01-15 17:51:29.469987+00:00,3.3740258,9.7637911,25.2893047,18.89,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.89,0,9.7637911
54,2022-01-15 17:51:32.843440+00:00,3.3731651,9.7687740,25.2163715,18.86,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.86,0,9.7687740
