sample,datetime (utc),period (s),gravity (m/s2),velocity (m/s),temperature (c),country,city,university,lat,long,alt,correction,temp_corr (c),length_corr (m),g_corr (m/s2)
1,2022-01-15 07:36:34.946079+00:00,3.3741097,9.7633047,26.3992901,18.98,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.98,0,9.7633047
2,2022-01-15 07:36:38.320637+00:00,3.3749709,9.7583227,26.4529171,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7583227
3,2022-01-15 07:36:41.692895+00:00,3.3722613,9.7740107,26.4306717,18.95,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.95,0,9.7740107
4,2022-01-15 07:36:45.065865+00:00,3.3729112,9.7702446,26.2894459,18.94,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.94,0,9.7702446
5,2022-01-15 07:36:48.440732+00:00,3.3748457,9.7590466,26.4401760,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7590466
6,2022-01-15 07:36:51.814247+00:00,3.3734977,9.7668476,26.4258766,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7668476
7,2022-01-15 07:36:55.187525+00:00,3.3733768,9.7675476,26.3512039,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7675476
8,2022-01-15 07:36:58.561635+00:00,3.3739779,9.7640676,26.3643284,18.91,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.91,0,9.7640676
9,2022-01-15 07:37:01.933926+00:00,3.3722978,9.7737999,26.2785950,18.92,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.92,0,9.7737999
10,2022-01-15 07:37:05.308368+00:00,3.3743668,9.7618179,26.1482086,18.93,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.93,0,9.7618179
11,2022-01-15 07:37:08.682656+00:00,3.3741806,9.7628946,26.2555351,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7628946
12,2022-01-15 07:37:12.054756+00:00,3.3720253,9.7753792,26.1271114,18.90,CO,BOG,Uniandes,4.6012,-74.0657,2630,False,18.90,0,9.7753792
